umap_1,umap_2,true_label_name,vae_cluster
3.6957662,5.3176126,country,8
4.591561,5.2459445,country,9
3.560986,5.284229,country,8
3.2828424,4.8854647,country,6
3.6991768,5.401777,country,8
4.558007,5.190434,country,9
2.679326,7.323738,country,8
2.726067,7.3056207,country,8
2.770633,7.3368506,country,8
2.7881083,8.016387,country,0
2.9655914,7.738372,country,8
2.7859795,7.6193495,country,8
2.8643246,7.4511604,country,8
2.2016747,7.0698333,country,8
2.6822278,7.743807,country,8
2.9444563,7.6153417,country,8
4.4453197,9.52723,country,0
2.6947799,7.5136013,country,8
2.775255,8.408659,country,8
2.501735,8.438793,country,0
2.769625,8.573079,country,0
2.7848747,8.2998085,country,8
3.2539449,6.858383,country,8
2.125875,6.2313004,country,8
1.8872944,7.34399,country,0
2.7387433,8.425253,country,0
2.991356,5.6852474,country,8
3.2578714,4.204726,country,6
4.036999,8.522933,country,8
4.2826495,5.14376,country,9
2.048201,5.1417456,country,6
2.0279887,5.139835,country,6
2.0466132,5.1427274,country,6
2.0539114,5.1290874,country,6
2.0400035,5.145802,country,8
3.2192612,4.268836,country,6
4.961327,4.887828,country,9
5.07359,4.790732,country,9
5.039638,4.7832594,country,9
3.145253,4.337338,country,6
3.233853,4.2147956,country,6
3.189308,4.434345,country,6
4.853085,4.943189,country,9
4.8007836,4.930754,country,9
5.0501614,4.9209747,country,9
4.929285,4.940351,country,9
4.166354,3.0999105,country,6
4.084441,3.2286355,country,6
3.896801,2.87351,country,6
4.3445535,1.7209631,country,6
3.7042725,6.0975347,country,6
2.1152794,5.6625166,country,8
2.0875876,5.8074274,country,8
2.0986197,5.645496,country,6
2.3004699,5.1713686,country,6
2.1216018,5.490692,country,6
3.0658884,5.461901,country,8
3.1455212,5.400097,country,8
3.4350007,6.7126102,country,8
3.6621418,5.529987,country,8
3.505489,5.4979086,country,8
2.9809515,5.5262856,country,8
2.8942187,5.7071533,country,8
2.5977051,6.5440235,country,8
4.3199706,5.200716,country,9
2.7569683,6.0646863,country,8
5.0443797,4.779988,country,9
5.175425,3.7998033,country,6
5.056948,4.7473125,country,9
4.8476973,4.4602304,country,6
5.095801,4.917327,country,9
4.7362604,5.312953,country,9
4.902042,4.9295964,country,9
4.6317954,3.5383074,country,6
5.048777,4.087682,country,6
5.0209374,4.8259487,country,9
4.1303515,6.8336687,country,2
4.2573237,8.500718,country,2
3.3521495,6.410217,country,3
3.4651158,6.4695725,country,8
4.095856,6.70508,country,2
3.886927,6.8917136,country,8
4.241681,8.530978,country,8
3.8351433,6.3672223,country,9
3.6454551,6.6613765,country,8
4.439423,7.5694833,country,2
5.0898643,4.829226,country,9
5.114593,4.788946,country,9
5.1232314,4.761875,country,9
5.2204123,4.7861476,country,9
4.7857227,3.8808534,country,6
4.1995726,3.5713937,country,6
4.981283,4.3145914,country,6
5.136708,4.771816,country,9
5.467924,5.0058947,country,9
5.1940837,4.926296,country,9
4.8282876,5.0516186,country,9
4.552957,5.2295804,country,9
3.0702887,4.2459116,country,6
4.797671,5.10587,country,9
4.867732,5.072544,country,9
4.561992,5.079717,country,9
4.686368,5.1851377,country,9
4.4798923,4.922983,country,9
4.7709265,5.111572,country,9
4.7999053,5.1425123,country,9
4.528283,7.3586264,country,8
5.283659,7.3429217,country,2
4.6794987,6.0930176,country,9
4.9892664,5.181208,country,9
4.289553,5.6070757,country,9
4.7457237,7.142407,country,8
5.042331,7.838005,country,2
4.8281455,3.660703,country,6
3.4103413,4.457848,country,6
4.170213,3.9554946,country,6
4.2741957,5.6758757,country,9
5.501932,4.958395,country,9
4.904761,5.1121736,country,9
4.080898,6.500174,country,9
4.989818,5.0518384,country,9
4.3758416,5.1961184,country,9
4.506515,5.195979,country,9
4.778309,5.1339803,country,9
4.8769183,5.064275,country,9
4.8469076,4.979046,country,9
3.5394144,5.121024,country,8
4.699047,5.2145395,country,9
4.292811,5.6050086,country,9
3.6589656,5.5589314,country,8
3.6948318,5.817389,country,8
3.522686,5.504229,country,8
3.7828324,5.153866,country,8
4.912194,4.5717773,country,9
3.629354,5.0810328,country,8
5.10189,4.3573823,country,9
4.945354,3.533108,country,6
6.293506,4.0470443,country,6
6.180929,4.0358458,country,6
6.342594,4.0781302,country,9
4.3282733,3.0215268,country,6
6.326974,4.0800495,country,6
6.2837086,4.0441556,country,2
6.2612643,3.9981084,country,6
5.513856,6.558732,country,2
4.8780003,5.570281,country,9
3.0278695,5.1873136,country,8
2.804615,5.7633896,country,8
2.8276973,5.694673,country,8
2.7295206,5.8533273,country,8
3.0012395,5.31308,country,8
2.9899652,5.404864,country,8
2.817953,5.759698,country,8
2.8500373,5.72614,country,8
3.8139443,5.3041615,country,8
3.0905867,5.217851,country,8
3.45597,4.1612167,country,6
3.3035853,4.3531923,country,6
3.426283,4.330739,country,6
4.336959,4.765752,country,6
4.4709826,5.0896125,country,9
3.6608613,4.720127,country,6
4.2456236,4.9499307,country,6
3.0877628,4.1553183,country,6
3.5161517,4.4573746,country,6
3.2932472,4.0392175,country,6
4.31578,4.7791967,country,6
4.0445595,4.058065,country,6
4.7391195,4.721363,country,9
4.8240166,4.630232,country,9
4.8549457,4.5221744,country,9
4.6078787,3.7205884,country,6
4.170315,4.9836326,country,6
3.8175027,3.2717352,country,6
4.214116,4.082393,country,6
4.113348,3.2513187,country,6
6.3585176,2.7547588,country,5
4.077253,4.2364273,country,6
4.648827,3.8523867,country,6
6.6514254,2.9837878,country,5
6.5681906,3.2467878,country,5
4.439109,3.976259,country,8
3.860298,5.986394,country,8
6.4253874,3.0620735,country,5
6.2848773,3.0497625,country,5
3.4394426,4.8774395,country,8
3.6026568,5.739985,country,8
3.5935912,6.217997,country,8
4.054775,6.1963816,country,8
3.6801243,6.816857,country,8
3.5555956,5.5026975,country,8
3.0268939,4.1665964,country,6
2.769874,7.056481,country,8
3.0082254,6.3127017,country,8
3.3099463,4.5417433,country,6
3.389894,7.282164,country,8
3.1969492,5.006144,country,6
3.5639322,5.3645706,country,6
3.8257873,6.440798,country,8
3.8083975,5.2301764,country,6
3.9610848,7.2204795,country,8
3.9478793,7.2274036,country,8
3.7008991,6.21124,country,8
3.6718445,6.2521386,country,8
4.0664396,6.186779,country,8
3.9797733,6.2552624,country,8
3.4880524,6.3632402,country,8
5.7195473,8.105173,country,4
3.3704689,6.627246,country,8
5.268923,6.0272174,country,5
4.388411,6.5090795,country,8
5.30583,6.005952,country,5
2.4053504,7.3958063,country,8
2.8961806,6.689348,country,8
2.9979067,6.702215,country,8
2.8258336,6.69888,country,8
2.89822,7.1455703,country,8
4.8842278,6.4808145,country,8
2.8671196,7.3188677,country,8
3.0148802,7.123629,country,8
5.0087047,6.705202,country,8
5.5008965,8.140957,country,8
5.498391,8.037736,country,8
4.319936,6.73264,country,8
4.1948137,6.7162333,country,8
4.178823,6.723859,country,8
4.165105,6.087271,country,8
4.3382974,5.786454,country,9
3.7516792,6.5038066,country,8
4.265638,5.878045,country,8
2.9036353,6.089005,country,8
3.677059,6.661269,country,8
3.920452,6.4652243,country,8
3.6103344,6.565243,country,8
4.128317,6.546588,country,8
3.744619,6.4728665,country,8
4.9491487,5.5716147,country,9
6.175788,4.7962923,country,2
4.990136,5.1967115,country,9
4.38506,6.4755077,country,9
6.011986,4.8086596,country,9
5.9688854,4.816438,country,9
4.818962,3.6473768,country,6
3.1991053,4.2717967,country,6
3.182918,4.232196,country,6
4.4629145,5.197264,country,9
3.6173227,5.2584867,country,8
4.073864,5.542524,country,8
3.655249,7.3044877,country,8
3.817598,6.5680494,country,8
3.494321,6.2434897,country,8
3.4688368,6.726398,country,8
3.6396823,5.239006,country,8
4.138475,6.469793,country,8
3.576703,5.3029017,country,8
3.8737223,5.5448976,country,8
3.2995715,6.3289757,country,8
2.5908601,7.1660438,country,8
2.5156775,8.020591,country,0
2.5474637,7.278585,country,8
2.5860152,6.8427444,country,8
2.5932834,7.368959,country,8
2.4734173,7.625247,country,8
2.5185878,7.248187,country,8
2.6896844,8.463907,country,0
2.8802452,7.6363955,country,8
2.636388,8.78779,country,0
2.1844006,8.354016,country,0
2.6310697,8.880789,country,0
2.685154,8.953197,country,0
2.3500102,9.066359,country,0
2.3618631,9.028522,country,0
2.5707316,9.122853,country,0
2.3793385,8.92021,country,0
1.9873606,8.548045,country,0
2.467403,8.592586,country,0
4.027556,6.3649845,country,8
2.690947,6.3164954,country,8
2.8666759,6.230346,country,8
2.9152315,6.237023,country,8
2.9380932,6.078845,country,8
2.7235644,6.1439676,country,8
3.0149071,6.070984,country,8
3.122093,6.0406494,country,8
3.74974,5.7803698,country,8
2.626788,6.279342,country,8
2.2200358,8.068149,country,0
3.3589442,6.8308325,country,8
2.5626454,7.547868,country,8
2.7554476,7.521854,country,8
3.4251437,7.292165,country,8
3.4865296,7.1152616,country,8
3.733279,6.9475374,country,8
3.4756358,6.7216206,country,8
2.6238337,7.5065813,country,8
2.5095518,7.821141,country,0
2.5143645,6.2019734,country,8
2.645648,6.2069664,country,8
2.4497626,6.2772527,country,8
2.6732836,6.069858,country,8
2.406138,6.2600374,country,8
2.6542103,6.0663953,country,8
2.6614254,6.1125913,country,8
2.7052538,6.182677,country,8
2.3857832,6.2831793,country,8
1.9753331,7.4672017,country,8
2.5447662,6.8823056,country,8
2.8947232,6.4868145,country,8
2.4099495,7.246853,country,8
2.6467474,6.2699943,country,8
2.4857328,7.581643,country,8
2.5097873,7.4990892,country,8
2.5569906,6.747522,country,8
2.534321,6.9212446,country,8
2.6671395,6.4549565,country,8
2.5917294,6.6703234,country,8
4.500997,5.854339,country,9
4.2876816,6.1330395,country,8
4.5555134,7.368421,country,8
3.180256,7.7925806,country,8
3.63667,6.9816537,country,8
3.8197794,6.834484,country,8
3.5156264,6.209287,country,8
3.9708352,7.0240173,country,8
3.866739,6.8240504,country,8
3.8534176,6.883918,country,8
4.309569,6.8573523,country,8
4.3128424,7.0137134,country,8
3.0929046,8.184183,country,8
4.2608604,7.0638123,country,8
3.8018885,7.5642505,country,8
3.7505462,8.66536,country,8
3.5487707,8.563165,country,8
3.6071913,9.103829,country,0
2.812449,6.7609124,country,8
3.078232,8.333689,country,8
4.2636747,5.687971,country,8
4.3858237,5.5094576,country,9
4.249925,5.7080607,country,8
4.3078637,5.586126,country,9
4.443127,5.6148424,country,9
4.6887016,5.2983203,country,9
4.37131,5.5060277,country,9
4.755906,5.536081,country,9
4.397541,5.374589,country,9
4.1762595,5.780404,country,8
4.3297095,5.1124215,country,9
4.387537,5.158528,country,9
4.778795,5.0891604,country,5
4.317412,5.029431,country,9
4.225898,4.9767265,country,6
3.2519274,4.2792635,country,6
4.6434145,5.036684,country,5
4.425998,5.0315547,country,9
4.453314,5.0024667,country,6
4.416599,5.0911493,country,9
4.6838746,5.9056706,country,9
4.4226856,5.868232,country,8
3.1142273,5.562331,country,8
2.277732,6.328143,country,8
2.9289162,5.7364874,country,8
2.8783112,5.7315683,country,8
2.8809013,5.7167306,country,8
4.702787,6.2120776,country,2
4.771852,5.8447046,country,9
4.6407294,6.0255346,country,9
4.4455743,5.4741488,country,9
3.4461741,4.8169155,country,6
3.2753422,4.7496324,country,6
3.3804271,4.841921,country,8
3.398633,4.7704124,country,6
3.5879354,5.3497186,country,8
3.7907379,4.8826814,country,6
3.3708408,4.7025523,country,6
3.3288686,4.7706313,country,6
3.2396455,4.7295823,country,6
10.193737,4.6492705,country,3
9.4661455,5.295539,country,3
9.794662,5.0292544,country,3
10.390007,5.423863,country,3
10.087751,6.1171465,country,3
10.372163,5.230743,country,3
10.604354,5.5757556,country,3
9.71278,3.7868512,country,3
9.941783,4.0453415,country,3
10.250669,3.6283665,country,3
6.741023,6.14764,country,9
9.347638,3.8853176,country,9
6.4926124,5.236408,country,9
6.397399,5.1699743,country,9
7.084892,2.0257034,country,5
9.787726,3.8331704,country,3
7.068384,2.048561,country,9
6.5714316,5.9302454,country,9
9.322981,4.201958,country,9
7.8731527,4.928614,country,9
7.9108477,4.668189,country,9
8.27674,4.7805233,country,2
7.0539045,4.2580066,country,2
8.556158,4.992227,country,2
8.255402,4.882222,country,2
8.678836,5.231383,country,2
7.8795075,4.7807517,country,9
5.638192,3.2439947,country,6
8.926609,3.0214157,country,6
7.877837,4.704307,country,9
12.655185,3.9293132,country,7
11.92581,4.2478437,country,3
12.350171,3.914903,country,3
12.063085,4.1187916,country,3
12.021964,4.2190533,country,3
11.859413,4.321094,country,3
12.448492,3.8866374,country,7
12.871313,3.7902873,country,7
12.47573,4.1734176,country,7
12.326306,4.3863034,country,7
9.351327,4.157734,country,3
9.641572,3.4036484,country,3
9.494128,2.5250776,country,3
9.729661,3.3690784,country,3
8.304663,2.5267498,country,3
8.268399,2.3575277,country,3
9.342388,3.0286984,country,3
9.79743,4.599482,country,3
9.386911,4.05297,country,3
9.726065,3.1273725,country,3
12.306872,3.95354,country,3
10.866463,3.5994735,country,3
12.208614,3.9287314,country,3
12.352211,3.8246384,country,7
12.310746,3.9262638,country,3
12.16351,3.9107902,country,3
10.903252,3.6174896,country,3
12.420309,3.956059,country,3
10.867937,3.4775891,country,3
11.035991,3.5004046,country,7
9.120039,4.2863183,country,9
9.33871,2.8925874,country,6
9.210184,5.4385457,country,3
11.595771,5.2358813,country,3
12.621088,3.5290334,country,7
9.770607,4.5919538,country,3
9.326174,4.400426,country,3
9.379396,2.706512,country,6
9.216899,5.482803,country,2
9.714174,3.5119963,country,3
6.348002,5.8689346,country,5
6.5949883,5.416208,country,9
9.671697,3.6790123,country,3
10.084512,3.4773288,country,3
9.6006975,3.6450152,country,3
9.444966,3.6208608,country,3
9.510666,3.5008845,country,3
12.655757,3.4056668,country,7
13.078634,4.945057,country,7
12.580103,4.2101755,country,7
10.180831,4.2867546,country,3
10.781389,4.715799,country,3
10.204307,4.2758827,country,3
10.308437,3.7980423,country,3
10.514541,4.4151154,country,3
10.39263,4.368493,country,3
11.1963415,4.2119317,country,3
12.858455,4.5056515,country,7
11.84953,4.681006,country,3
10.434618,3.8737218,country,3
8.228535,5.716934,country,2
8.321959,5.9241743,country,2
7.3215985,6.4297976,country,2
9.532269,7.104771,country,5
8.575048,5.059115,country,2
10.698541,4.78394,country,3
8.323998,5.6996055,country,2
7.907606,5.7410307,country,2
8.215599,2.3265316,country,3
12.379154,5.929752,country,3
6.5844707,5.2178354,country,9
10.414804,3.9394631,country,3
8.949799,5.32721,country,2
8.870559,3.768337,country,8
10.427126,5.409431,country,3
11.873536,4.494529,country,3
8.507762,4.869524,country,6
8.40565,4.74809,country,2
9.315397,5.409304,country,3
9.007032,5.094949,country,3
9.224879,3.359937,country,3
9.923515,5.034676,country,3
8.992135,3.4574497,country,3
8.888856,3.5989332,country,2
9.086597,3.3039534,country,3
6.4840956,5.3011427,country,9
10.353479,3.9702997,country,3
9.721587,3.4344454,country,3
9.035262,3.4942093,country,9
12.036586,4.070597,country,3
10.749167,4.7270865,country,3
11.228213,4.6046243,country,3
12.249442,4.399256,country,3
12.119305,4.5931964,country,3
11.8588,4.48894,country,3
12.028318,4.6181173,country,3
12.123541,4.1249185,country,3
11.471239,5.243868,country,3
12.212067,4.5527554,country,3
12.6365795,3.7670135,country,7
7.3817034,4.038736,country,5
8.037752,6.533402,country,2
7.9613667,5.571814,country,9
7.814425,4.7849264,country,5
8.239747,5.5519466,country,2
8.636896,6.153518,country,2
9.274461,4.798126,country,9
8.775351,5.989877,country,2
9.61259,5.984857,country,3
7.8876123,2.6299903,country,5
6.5145054,5.8531213,country,9
6.4846096,5.9980817,country,9
12.002387,3.946313,country,3
9.667336,3.5823262,country,3
8.045365,2.2163968,country,5
8.155537,2.0974793,country,3
8.071127,2.2691903,country,3
7.083166,3.1851814,country,5
7.885472,1.8048967,country,6
8.589297,4.670387,country,3
6.4191813,4.811317,country,9
5.1852264,4.341339,country,9
5.5311832,4.9022064,country,9
6.9164457,5.64187,country,9
5.3765655,4.87374,country,9
5.5827546,5.0492735,country,9
6.4562926,4.732112,country,9
6.406086,4.6304803,country,9
6.1565514,4.75531,country,9
5.5974755,4.692188,country,9
9.539471,4.245732,country,3
10.502915,4.3191395,country,3
10.731268,4.303746,country,3
10.362793,3.3621078,country,3
10.082994,2.9481597,country,3
10.141208,3.0184953,country,3
10.053924,2.9347503,country,3
8.660836,1.431407,country,3
8.668078,1.5029929,country,3
10.548721,3.838563,country,3
7.0653214,5.6665297,country,9
5.581814,4.6800284,country,9
7.0060654,5.5847645,country,9
5.670457,4.6208644,country,9
4.730969,3.4583862,country,6
6.2497005,4.701851,country,2
6.114347,4.4056087,country,9
6.3088694,4.4376154,country,9
6.149762,4.6768847,country,9
6.3387713,4.457635,country,9
5.5108047,4.4366784,country,9
8.748931,4.365507,country,9
8.554623,3.8869734,country,9
5.723034,4.460214,country,9
5.391,4.4750314,country,9
5.5005293,4.503833,country,9
5.41322,4.4226284,country,9
5.491386,4.4580646,country,9
5.5042505,4.446761,country,9
9.054504,2.8667536,country,6
7.2263,2.770051,country,5
5.9204288,3.7017994,country,6
6.54993,3.9730527,country,2
5.5815315,3.0801737,country,6
3.393743,4.22049,country,6
5.6190653,3.0739841,country,6
9.201846,3.976893,country,9
8.618218,3.8860261,country,9
6.4510307,3.8770297,country,9
9.525357,3.7073238,country,3
9.877369,3.552666,country,3
10.539405,4.3417797,country,3
10.25551,3.7245224,country,3
10.114152,4.123602,country,3
11.104307,4.105234,country,3
13.837659,4.9018373,country,3
11.929898,4.1942687,country,3
10.568363,3.9704964,country,3
9.174099,4.4202194,country,9
10.382822,3.6591818,country,3
5.6421695,4.98951,country,9
6.2197075,5.294287,country,9
6.8931527,6.005456,country,9
5.6126256,5.1033797,country,9
5.779995,5.1633973,country,9
3.9674613,2.6342726,country,6
6.8084016,5.7435346,country,9
11.764809,3.3426082,country,3
6.6102037,5.501494,country,9
6.701422,6.0365243,country,9
9.888808,4.9192166,country,3
9.571164,4.181242,country,3
9.892845,3.9437966,country,3
10.20748,3.960709,country,3
9.863527,3.7227497,country,3
9.910318,3.8529606,country,3
9.94205,4.0318203,country,3
10.228967,4.0517764,country,3
10.086462,3.3640733,country,3
10.108147,3.7841039,country,3
8.615974,4.1550784,country,9
8.804056,4.24559,country,9
9.38319,3.2829247,country,3
9.46005,4.2654843,country,3
9.884112,3.7847714,country,3
8.903955,3.87437,country,9
9.285662,4.2436924,country,9
8.752663,4.285276,country,9
8.936608,4.085965,country,3
9.775114,3.717208,country,3
6.836456,4.7390566,country,9
6.8219633,4.87564,country,9
7.442846,5.7368946,country,2
7.225045,5.6343937,country,9
7.061963,5.482669,country,9
9.098095,4.0978937,country,9
6.817988,5.9008164,country,9
9.258056,4.2858853,country,9
9.218586,4.1580596,country,9
11.401543,3.921727,country,3
11.259573,4.0535707,country,3
13.676577,5.254522,country,7
13.568142,5.254772,country,7
13.611566,5.245987,country,7
13.746994,5.286283,country,7
13.740859,5.233833,country,7
13.877056,4.733161,country,7
13.877434,4.8619466,country,7
12.477163,4.0249357,country,3
11.500896,4.8686595,country,3
8.9486885,4.8026543,country,9
7.116172,5.2965045,country,9
7.113307,5.4510026,country,9
7.2191305,5.8867216,country,9
9.051547,4.244805,country,9
6.723568,5.5434494,country,9
7.0984178,5.3222523,country,9
6.1378174,4.7822175,country,9
5.4092093,4.8666654,country,9
6.0622563,4.933277,country,9
9.737399,3.688843,country,3
9.5441,3.7987778,country,9
9.7041025,3.6636298,country,3
9.936711,3.5754993,country,3
9.994049,3.5647995,country,3
9.729525,3.6900232,country,3
9.822724,3.7988966,country,3
10.070247,3.502566,country,3
9.9505625,3.8041127,country,3
9.694348,3.8358483,country,3
8.258398,4.925009,country,2
4.7606306,3.1251988,country,6
7.0651693,4.324437,country,5
7.0315566,4.6565313,country,9
5.337885,3.5079982,country,6
6.1030636,4.535938,country,9
5.7135253,3.4136808,country,6
5.8780475,3.947018,country,6
5.4263973,3.488079,country,6
10.264748,3.8583324,country,3
5.690906,4.9430075,country,9
5.568972,4.8786545,country,9
7.1654325,6.0096545,country,9
6.9545293,5.6228967,country,9
6.2777414,5.347604,country,9
6.325207,5.256677,country,9
6.063586,4.8816853,country,9
6.1360435,4.6489215,country,9
6.3278,5.3420935,country,9
6.427256,5.124578,country,9
10.042922,5.2940607,country,3
10.106639,5.276032,country,3
10.634217,5.1338053,country,3
11.007581,5.536127,country,3
11.241834,5.5003247,country,3
10.830894,5.0608487,country,3
10.035993,5.3276343,country,3
10.034377,5.3135996,country,3
10.532741,5.0615244,country,3
11.332939,5.545296,country,3
11.113797,4.016671,country,3
10.825888,5.176948,country,3
10.403784,4.49558,country,3
10.517723,4.511326,country,3
12.693035,4.9855523,country,3
10.652943,5.7034736,country,3
10.967244,4.8767724,country,3
11.051118,5.35174,country,3
11.231209,4.923701,country,3
11.381622,5.397977,country,3
11.421456,4.813451,country,3
10.962737,5.4279165,country,3
11.287598,5.1602616,country,3
11.229343,4.8049083,country,3
10.641797,5.771124,country,3
11.103111,4.723504,country,3
11.348587,5.242541,country,3
10.992855,5.3104877,country,3
12.541527,5.1449876,country,7
11.996024,4.9742837,country,7
6.5747323,4.9110126,country,9
8.275164,5.1590343,country,2
7.5513678,4.88499,country,9
10.073175,3.7626112,country,3
9.689536,4.6811624,country,3
10.071127,4.073624,country,3
8.983759,4.6336403,country,3
10.040725,3.5648692,country,3
10.061219,3.7603202,country,3
9.661788,3.5824666,country,3
9.820805,4.147122,country,3
10.360958,3.991085,country,3
10.139394,4.081698,country,3
10.96909,5.1674047,country,3
9.580708,4.2123394,country,3
9.4526825,4.3437023,country,3
10.241413,3.7470903,country,3
10.684624,5.5523176,country,3
10.867029,4.5565276,country,3
11.40761,4.705132,country,3
9.453454,5.454926,country,3
8.953967,4.7010326,country,2
10.066448,4.236029,country,3
7.7033515,2.687685,country,5
10.155424,4.1888533,country,3
10.009217,4.3313084,country,3
9.298213,4.587596,country,3
9.49598,5.2422123,country,3
9.842128,4.527847,country,3
10.248932,4.2311573,country,3
10.588021,4.494594,country,3
12.538549,5.426911,country,3
11.040465,3.9280775,country,3
11.056401,4.231272,country,3
10.805947,6.3166122,country,3
7.806292,5.9377403,country,2
9.516923,4.9885297,country,3
10.107943,4.3801036,country,3
9.448566,4.750745,country,3
7.84094,5.7212305,country,2
6.43653,5.2638535,country,9
6.8023314,6.003447,country,9
6.8047733,5.862705,country,9
10.061666,3.9537365,country,3
8.611232,4.873215,country,3
9.815983,5.1690745,country,3
8.253928,2.4858673,country,3
9.303899,5.386283,country,2
10.293798,3.996695,country,3
10.287087,3.9118824,country,3
10.107261,4.236949,country,3
9.675918,4.7653003,country,3
10.134277,4.2640758,country,3
9.192327,4.626691,country,3
9.03428,5.562133,country,3
9.785598,4.677069,country,3
9.735609,4.5641823,country,3
12.526033,5.317545,country,3
10.728055,4.4511847,country,3
10.257219,4.3726296,country,3
8.944488,5.247885,country,9
6.4570794,5.175149,country,9
6.527589,5.1971793,country,9
8.051489,5.369265,country,2
7.0340686,4.572213,country,2
8.651709,6.116996,country,2
7.0046377,1.8354691,country,6
7.830694,5.3186536,country,5
8.350489,5.987245,country,2
8.953722,5.5847254,country,2
12.861074,5.072411,country,7
13.145852,5.2928963,country,3
10.603125,3.9816515,country,3
10.42884,4.4353547,country,3
11.248663,4.064991,country,3
9.880868,4.1635513,country,3
10.966726,4.1096816,country,3
10.639839,4.825391,country,3
10.061875,3.9117754,country,3
10.43214,3.9673228,country,3
6.91901,5.9034157,country,9
6.8407736,5.7485905,country,9
6.4405136,5.231327,country,9
6.6834598,5.696556,country,9
7.7006774,5.6843677,country,9
8.201768,1.0538391,country,6
9.00379,5.3254485,country,2
8.457885,4.8350997,country,3
8.976508,5.3640265,country,2
9.615834,5.181774,country,3
13.979046,4.9097424,country,7
13.999347,5.0694675,country,7
13.927164,4.7436795,country,7
14.133365,4.742589,country,7
13.910555,4.7765284,country,7
14.150788,4.9121137,country,7
14.210536,4.828367,country,7
13.88046,5.07624,country,7
13.496188,5.1928444,country,7
13.412635,5.148716,country,7
6.3013883,5.2018275,country,9
6.840874,6.0133233,country,9
6.788758,5.6718287,country,9
6.8288207,5.670936,country,9
9.550226,3.5122106,country,9
6.2213793,5.5445137,country,9
6.345613,5.283206,country,9
6.8235903,5.873294,country,9
6.99881,1.8870739,country,9
9.1449795,3.732864,country,9
9.488456,4.8691363,country,3
9.95209,4.408169,country,3
9.71541,4.4091263,country,3
9.516757,4.6443973,country,3
10.453411,4.473035,country,3
10.33628,4.3693085,country,3
10.216425,4.0235357,country,3
10.3785925,4.096324,country,3
10.498302,3.7711735,country,3
10.492209,3.6751657,country,3
9.9686985,3.1384053,country,6
9.132677,4.447324,country,9
8.893427,4.576515,country,9
9.736001,3.8952835,country,9
10.008576,5.7578773,country,2
9.089603,4.391935,country,9
9.468236,4.077124,country,9
10.029667,3.5317438,country,3
9.440514,4.554559,country,3
9.344634,4.468026,country,3
13.314385,5.4907064,country,7
10.6298485,4.4649663,country,3
10.446899,4.2292886,country,3
10.365807,4.2152925,country,3
10.212333,3.8578508,country,3
10.535771,3.9257112,country,3
14.021411,5.749571,country,7
11.369149,4.5318904,country,3
13.974396,5.661062,country,3
14.183101,5.955485,country,7
9.066368,5.14231,country,2
8.937177,4.555704,country,3
5.5937595,3.0658097,country,6
8.221676,1.0881032,country,6
10.241307,4.395995,country,3
9.377713,5.339358,country,3
8.9145155,5.004217,country,2
9.053382,4.3422036,country,9
8.396105,5.6012316,country,2
9.548153,5.897359,country,2
6.470805,2.2935796,country,5
8.93673,4.2432714,country,9
9.11343,3.942313,country,9
9.400066,3.6628563,country,6
9.419678,4.619906,country,3
8.229287,2.1639018,country,3
10.317125,4.2902,country,3
9.061362,4.726389,country,3
8.304932,2.0284324,country,3
9.482036,4.062996,country,9
13.827019,5.1940746,country,7
13.450289,5.1703663,country,7
11.726596,4.5374727,country,7
11.523675,4.5262156,country,7
13.958345,5.0978084,country,7
14.342144,6.0368023,country,7
13.944381,5.2168217,country,7
13.790969,5.1569276,country,7
13.813594,5.1330175,country,7
10.329285,6.503755,country,3
5.361219,9.944384,disco,4
3.4952586,7.119184,disco,8
3.425716,7.002004,disco,8
3.4855816,7.0319796,disco,8
4.1772265,6.4443507,disco,8
3.6876628,6.664739,disco,8
3.8616562,7.011699,disco,8
3.503714,7.051851,disco,8
3.5086868,7.135072,disco,8
3.4891856,7.1612263,disco,8
1.5243974,9.210921,disco,0
2.055084,9.360554,disco,0
2.320186,9.296692,disco,0
2.2492933,9.361388,disco,0
2.2979884,9.328357,disco,0
1.8243006,9.129537,disco,0
2.1547236,9.25886,disco,0
2.2796319,9.347842,disco,0
2.2922966,9.3853655,disco,0
2.2848377,9.329068,disco,0
2.5152113,9.347046,disco,0
2.7149348,9.288112,disco,0
2.6251905,9.362954,disco,0
2.7074645,9.031516,disco,0
2.0346835,9.013606,disco,0
2.4142377,9.057585,disco,0
2.173772,9.079358,disco,0
2.7211266,9.20667,disco,0
1.9784404,9.047255,disco,0
2.1046238,9.043351,disco,0
0.99050266,9.302347,disco,0
1.2679265,9.249206,disco,0
2.0470836,9.892733,disco,0
2.0651195,9.931275,disco,0
2.004671,9.896626,disco,0
1.8827372,9.854391,disco,0
1.8274972,9.802673,disco,0
1.7212297,9.685726,disco,0
1.4740982,9.469137,disco,0
1.8674922,9.83601,disco,0
2.8256986,9.039557,disco,0
2.7471688,8.991911,disco,0
2.7251313,8.938604,disco,0
2.8844666,9.062063,disco,0
3.3737602,8.712215,disco,0
2.3547134,8.408489,disco,0
2.192219,8.57228,disco,0
2.241411,9.035348,disco,0
2.2836504,9.126977,disco,0
2.148627,8.719666,disco,0
1.2315853,9.308995,disco,0
1.4274867,9.416805,disco,0
1.3042579,9.223304,disco,0
1.2722615,8.976426,disco,0
1.2349032,9.264498,disco,0
