tsne_1,tsne_2,true_label_name,vae_cluster
-3.5679276,43.428513,country,8
-20.062737,53.344204,country,6
11.356224,59.5989,country,8
8.668892,53.719734,country,8
-21.518488,57.85588,country,6
22.036762,32.83915,country,8
-19.43022,55.022327,country,6
-6.9915204,46.289627,country,6
1.2338941,39.92653,country,8
-7.475378,40.049835,country,6
18.219652,32.31499,country,8
18.080173,32.232426,country,8
-3.8576503,47.898346,country,8
-3.846811,47.329838,country,8
0.00074535346,39.55594,country,8
-0.6707763,39.898987,country,8
12.186508,49.90026,country,8
31.020712,4.824582,country,4
13.086171,49.7001,country,8
5.6962924,21.676222,country,5
4.2383595,32.689003,country,8
5.605621,21.600126,country,5
14.583008,56.550175,country,8
7.9216175,53.666153,country,8
7.7658563,53.00263,country,8
7.149257,54.04119,country,8
14.490933,51.008533,country,8
8.213277,23.291536,country,8
15.445045,51.589905,country,8
15.096143,50.983486,country,8
30.648952,6.5489817,country,8
29.128984,5.9654818,country,8
29.52654,5.9405193,country,8
6.879921,33.73802,country,8
6.8682013,33.819515,country,8
6.930139,33.90627,country,8
-5.500839,31.159897,country,8
-6.3905416,30.94248,country,9
5.931746,37.157307,country,8
-5.7437325,31.080965,country,8
2.9187953,55.768147,country,8
7.71673,37.889412,country,8
5.9214673,36.838337,country,8
6.062172,38.38007,country,8
5.175526,33.496372,country,8
6.1147356,36.650356,country,8
-3.7153816,27.44378,country,9
-5.3183365,21.970787,country,2
-12.523898,23.606586,country,9
1.945461,37.332397,country,9
-5.493672,22.611498,country,9
-5.691093,22.78701,country,9
-23.349472,39.37872,country,6
-32.346733,62.541004,country,6
-32.223843,62.51897,country,6
-10.535438,33.88133,country,9
-6.8289437,42.097622,country,8
-4.894936,39.350464,country,8
11.459963,42.064724,country,8
2.9853623,41.334686,country,8
-5.4016447,47.877735,country,8
6.852621,40.435505,country,8
-8.209624,43.37964,country,8
2.6847222,37.659443,country,8
-6.571844,41.83576,country,8
-4.6459403,40.34385,country,8
5.076934,51.60915,country,8
18.490288,54.970726,country,8
33.596333,51.21732,country,0
18.836283,55.39857,country,8
9.479845,59.63674,country,8
23.15712,54.782722,country,8
23.843641,55.287838,country,8
22.751177,55.264412,country,8
18.447065,51.58788,country,0
17.443562,51.008553,country,8
46.36453,52.326477,country,0
41.976055,62.171864,country,0
44.97737,53.358162,country,0
46.343895,52.868515,country,0
45.701477,56.869305,country,0
45.664288,56.964325,country,0
47.0118,53.127712,country,0
44.582577,56.12386,country,0
42.665134,62.452095,country,0
33.87216,50.86187,country,0
5.532682,36.21385,country,8
5.176421,58.140144,country,8
3.21224,56.19454,country,8
3.3308198,55.95108,country,8
2.4545858,56.12739,country,8
2.9498944,57.34375,country,8
2.07371,55.93859,country,8
2.1079478,55.847176,country,8
1.1985266,56.01097,country,8
4.919729,58.52488,country,8
28.754135,59.105946,country,0
8.196227,36.61015,country,8
24.787754,54.014603,country,8
17.099277,43.40903,country,8
16.217806,39.715424,country,8
10.474396,41.333797,country,8
9.388732,37.152073,country,8
8.117282,36.593845,country,8
17.016563,44.71244,country,8
25.55703,53.682686,country,0
2.0184195,60.49809,country,8
2.3782353,59.574516,country,8
1.7360626,61.402756,country,8
1.7811488,59.431107,country,8
1.9650816,61.257553,country,8
1.5017657,59.660652,country,8
1.9336789,59.171036,country,8
2.268083,59.665592,country,8
1.7565669,61.456924,country,8
26.078032,58.977932,country,8
8.44778,60.004883,country,8
7.9264464,55.03129,country,8
11.403677,60.528378,country,8
5.0208244,58.614723,country,8
23.313137,54.070606,country,8
24.696888,54.361553,country,8
10.476006,59.98814,country,8
11.0375,60.12898,country,8
7.9233074,58.70087,country,8
8.197905,59.914482,country,8
-2.6909068,36.796974,country,9
-1.7210195,39.04225,country,8
-9.944648,49.788,country,8
35.460827,30.172121,country,8
15.165497,32.71341,country,8
13.298933,30.709097,country,8
-2.7086465,48.06214,country,8
15.537172,30.10104,country,8
14.887566,31.500141,country,8
13.842138,30.68548,country,8
32.645424,26.740711,country,8
33.168953,27.113758,country,8
33.636536,40.920414,country,8
33.28058,27.334188,country,8
25.847414,29.497328,country,8
38.681004,29.295341,country,8
37.336327,29.587755,country,8
42.995876,30.316399,country,0
7.7795844,54.719734,country,8
36.329227,32.630154,country,8
-6.5823236,31.561375,country,8
-7.5890784,30.544645,country,9
-6.720059,31.26963,country,8
-7.2177258,30.40592,country,9
-7.991692,30.851433,country,9
-8.971922,28.8228,country,9
-7.986931,31.095922,country,9
-8.718611,28.864067,country,9
-8.450074,30.94486,country,9
-6.1932716,31.99867,country,8
-11.82364,32.28436,country,9
-11.046882,32.70513,country,9
-14.879381,36.75637,country,5
-11.833281,33.24602,country,9
-12.301672,33.84518,country,6
-23.391201,62.48017,country,6
-14.31314,35.676624,country,5
-11.328706,32.685688,country,9
-13.474406,34.90036,country,6
-11.509458,32.74775,country,9
-2.8177917,28.67764,country,9
-2.7682033,37.276634,country,8
0.3930863,57.306618,country,8
3.587317,62.393303,country,8
0.74949694,57.708263,country,8
0.7158904,57.87744,country,8
0.7361921,57.805664,country,8
-2.1469088,34.79281,country,2
-2.7086387,28.841011,country,9
-2.499199,35.642384,country,9
-8.192711,31.03878,country,9
-19.413343,60.612488,country,6
-19.261904,60.137695,country,6
-19.433924,60.45635,country,8
-19.818617,60.698147,country,6
-6.426944,41.123493,country,8
-18.16779,57.796284,country,6
-19.643295,60.27852,country,6
-19.456856,60.41915,country,6
-19.16438,59.656982,country,6
0.8583483,-36.50717,country,3
4.776732,-23.917456,country,3
3.846781,-25.691956,country,3
3.9784317,-29.678549,country,3
16.374212,-34.686256,country,3
4.2069473,-29.85999,country,3
-8.324582,-38.194317,country,3
-25.65033,-18.798332,country,3
-23.599741,-18.872643,country,3
-18.550882,-28.989649,country,3
-20.73713,-0.85848844,country,9
-25.658672,-16.58117,country,9
-20.172838,6.125802,country,9
-20.38105,7.177633,country,9
-33.632072,-3.8440614,country,5
-24.775934,-19.369377,country,3
-33.287094,-3.8129697,country,9
-15.095084,-5.795934,country,9
-24.201702,-16.149555,country,9
-2.8534634,-7.271761,country,9
-5.273568,11.152291,country,9
-0.8430179,-10.97208,country,2
1.3517708,10.7552395,country,2
6.6004686,-14.789081,country,2
0.3377653,-11.0615635,country,2
8.85378,-23.273212,country,2
-2.9693437,-7.9682,country,9
-32.48084,30.898685,country,6
-39.111137,-14.242849,country,6
-3.0748956,-8.249611,country,9
-24.856733,-51.094505,country,7
-16.7243,-49.178204,country,3
-21.622166,-50.274376,country,3
-17.444872,-49.949066,country,3
-16.896282,-49.616924,country,3
-16.42687,-48.93889,country,3
-23.903326,-50.983353,country,7
-30.356426,-58.284523,country,7
-16.88433,-55.011776,country,7
-16.43042,-54.59898,country,7
-24.376015,-16.091372,country,3
-34.07445,-18.763842,country,3
-44.770214,-19.741209,country,3
-35.64707,-19.54207,country,3
7.423423,-30.20228,country,3
-50.654545,-5.011274,country,3
-38.105515,-17.889824,country,3
-4.297905,-26.520565,country,3
-25.221725,-16.473827,country,3
-40.860725,-20.51323,country,3
-20.977015,-49.95002,country,3
-22.380394,-33.295475,country,3
-21.304268,-49.06461,country,3
-22.523548,-49.0542,country,7
-21.388151,-49.757763,country,3
-21.675802,-48.235077,country,3
-21.863419,-34.168324,country,3
-21.310724,-50.495586,country,3
-22.04571,-34.26975,country,3
-61.11506,-12.848126,country,7
-26.223715,-13.613606,country,9
-39.32249,-16.644567,country,6
7.1702495,-22.828365,country,3
-11.4660635,-46.565205,country,3
-32.612053,-44.524845,country,7
-4.2787337,-25.704073,country,3
-25.680992,-14.508387,country,3
-40.405388,-17.394445,country,6
7.15781,-23.004906,country,2
-34.08024,-19.035534,country,3
-13.503563,-5.774535,country,5
-20.53403,4.724801,country,9
-22.180202,-19.393648,country,3
-28.704916,-21.931385,country,3
-26.75289,-19.155046,country,3
-28.595413,-16.480988,country,3
-27.544943,-18.54315,country,3
-32.62631,-44.60745,country,7
-1.3855988,-61.101784,country,7
-20.102978,-51.43678,country,7
-9.824216,-26.206938,country,3
-10.467878,-32.700962,country,3
-10.675725,-26.123537,country,3
-18.523623,-30.584873,country,3
-10.134249,-27.48745,country,3
-10.474057,-27.708385,country,3
-14.436829,-35.18173,country,3
-20.052721,-52.654915,country,7
-15.52299,-46.85734,country,3
-16.780943,-27.719797,country,3
3.6490922,-6.620884,country,2
14.005245,-8.482473,country,2
-20.487173,-6.9607406,country,2
28.417122,-31.623299,country,5
-0.4363063,-16.262947,country,2
-9.8543625,-32.805416,country,3
13.355729,-9.179669,country,2
4.4231453,-1.8032119,country,2
-50.33228,-5.987612,country,3
28.614408,-55.034363,country,3
-17.253769,7.689442,country,9
-21.031998,-31.866556,country,3
6.3246126,-19.706919,country,2
-39.22393,-11.862673,country,8
3.089114,-29.280445,country,3
-18.056658,-41.144676,country,3
5.326151,-17.092983,country,6
-1.6160862,-11.555078,country,2
6.7859488,-22.709826,country,3
5.7884483,-19.627024,country,3
-35.88273,-15.743425,country,3
-0.9359176,-28.095537,country,3
-35.889214,-13.777249,country,3
-35.43811,-13.259283,country,2
-36.290195,-15.079281,country,3
-19.912395,5.6245627,country,9
-26.869246,-24.067879,country,3
-34.110615,-19.087612,country,3
-35.88598,-14.682606,country,9
-19.780361,-49.292393,country,3
-9.68694,-33.489788,country,3
-12.981247,-35.801876,country,3
-15.298268,-52.498844,country,3
-14.673988,-51.56156,country,3
-15.11056,-49.43979,country,3
-14.622718,-51.58897,country,3
-18.774113,-49.345795,country,3
-12.010053,-44.543747,country,3
-14.897763,-52.382244,country,3
-24.83746,-50.816463,country,7
6.854419,-1.0127206,country,5
13.680746,-3.81128,country,2
3.653167,-2.2851858,country,9
23.575891,-27.88818,country,5
11.874879,-9.475504,country,2
14.834538,-11.52405,country,2
-6.036447,-16.897812,country,9
14.51369,-15.650513,country,2
12.40943,-26.939703,country,3
-48.943142,-2.4798713,country,5
-18.850153,2.8554595,country,9
-18.594963,0.8517287,country,9
-51.71249,-13.347683,country,3
-23.999584,-26.684826,country,3
-51.664204,-4.112563,country,5
-52.89235,-6.545565,country,3
-51.209045,-4.3318005,country,3
-30.107925,12.474225,country,5
-64.94321,1.426349,country,6
-2.2275753,-11.846999,country,3
-9.383713,13.49417,country,9
-19.546003,26.54491,country,9
-15.746791,20.748558,country,9
-10.315925,1.9837017,country,9
-16.622904,22.633194,country,9
-17.387068,20.6977,country,9
-9.068252,12.787703,country,9
-8.038453,13.447523,country,9
-11.314236,18.186134,country,9
-14.471891,18.203053,country,9
-14.327122,-18.320477,country,3
-12.088612,-24.600313,country,3
14.505338,-55.556835,country,3
-21.793863,-29.168259,country,3
-36.05769,-25.197071,country,3
-36.0319,-25.32046,country,3
-36.01975,-25.257164,country,3
-62.45399,-9.210653,country,3
-62.49533,-8.800133,country,3
-20.882713,-25.608755,country,3
-10.808578,4.1363673,country,9
-14.351781,18.195564,country,9
-10.825387,4.0976496,country,9
-15.237176,16.020447,country,9
-26.646574,39.51366,country,6
14.815038,-5.693579,country,2
-8.189701,15.1202755,country,9
-7.77069,13.924266,country,9
-10.856697,18.379707,country,9
-7.5493946,13.940871,country,9
-16.243444,14.429136,country,9
-25.61373,-8.939626,country,9
-16.712955,12.4846325,country,9
-16.555864,13.167109,country,9
-16.69113,13.846686,country,9
-16.310102,15.3264675,country,9
-16.970736,15.177805,country,9
-16.630402,15.014796,country,9
-16.366814,15.25784,country,9
-39.495304,-14.841371,country,6
-46.927578,10.938403,country,5
-30.53365,30.839687,country,6
-1.7998728,16.313335,country,2
-34.96741,30.112114,country,6
-22.210655,55.13965,country,6
-35.322582,29.59726,country,6
-18.017813,-16.751495,country,9
-17.018623,11.826599,country,9
-2.6006663,16.207247,country,9
-19.358011,-17.481796,country,3
-24.727636,-20.540913,country,3
-10.621268,-28.228584,country,3
-19.473997,-28.394688,country,3
-17.21321,-23.505035,country,3
-19.715897,-36.492725,country,3
-4.5982194,-70.05191,country,3
-18.182657,-47.86382,country,3
-19.688,-25.101507,country,3
-11.230571,-14.781523,country,9
-17.788725,-29.722256,country,3
-15.914177,20.44809,country,9
-16.393896,19.392199,country,9
-15.567712,-1.2326155,country,9
-23.552988,6.3621063,country,9
-18.420702,5.311411,country,9
-44.251232,49.663994,country,6
-13.255649,1.5083091,country,9
-30.75956,-37.783398,country,3
-12.768948,3.0005949,country,9
-19.064648,-0.8548933,country,9
-4.588448,-28.252394,country,3
-14.918534,-17.151321,country,3
-18.99,-21.70063,country,3
-19.756582,-23.234505,country,3
-24.134506,-21.271765,country,3
-19.61434,-21.631592,country,3
-19.185892,-21.729,country,3
-19.660183,-23.112366,country,3
-23.03404,-23.158173,country,3
-20.467533,-22.52743,country,3
-27.610703,-7.6699085,country,9
-25.775547,-8.831385,country,9
-36.080765,-16.848745,country,3
-14.748104,-17.114122,country,3
-23.153297,-19.124289,country,3
-27.560553,-8.812154,country,9
-24.182293,-15.072217,country,9
-25.978003,-8.622651,country,9
-30.445211,-10.724776,country,3
-24.717583,-19.758482,country,3
-5.068318,8.271708,country,9
-14.540345,5.288715,country,9
12.084635,-5.369835,country,2
-18.116346,-8.7701,country,9
-7.8519683,3.7519376,country,9
-16.609282,-15.128893,country,9
-15.619464,-0.36455873,country,9
-24.04047,-15.021771,country,9
-22.100447,-13.989477,country,9
-27.88299,-37.21813,country,3
-19.092545,-34.112045,country,3
-0.41018605,-69.69245,country,7
0.3396504,-69.81575,country,7
0.8677087,-69.93856,country,7
-0.66287524,-69.93322,country,7
-0.5364823,-69.933754,country,7
-8.75805,-66.3691,country,7
-8.424283,-66.458115,country,7
-20.306154,-50.382423,country,3
-13.324065,-45.65445,country,3
-8.866108,-14.027154,country,9
-7.3921995,3.5425436,country,9
-7.9089894,3.1856046,country,9
-8.550749,1.9297205,country,9
-12.95877,-13.279128,country,9
-14.884034,3.139172,country,9
-7.2114215,3.882771,country,9
-11.217322,18.307444,country,9
-14.569721,21.432146,country,9
-11.729743,15.803247,country,9
-23.448051,-20.831734,country,3
-20.690998,-19.92948,country,9
-21.50241,-20.59634,country,3
-22.08367,-22.380798,country,3
-22.068983,-22.689035,country,3
-21.334375,-20.489971,country,3
-20.7027,-20.656853,country,3
-22.34227,-22.925688,country,3
-20.30199,-21.675295,country,3
-19.579012,-19.726814,country,3
0.48303792,-10.783859,country,2
-36.574394,39.034187,country,6
0.9885069,10.179555,country,5
-6.4143133,10.661366,country,9
-32.21159,32.344425,country,6
-9.376988,15.742757,country,9
-29.676842,33.735355,country,6
-6.835771,16.22668,country,6
-32.042404,31.883963,country,6
-19.80306,-29.234644,country,3
-15.469414,19.981539,country,9
-15.417737,20.35854,country,9
-14.679435,-1.1873062,country,9
-11.857003,3.2144306,country,9
-15.8363,19.120358,country,9
-18.072096,6.2841115,country,9
-11.780905,15.755025,country,9
-9.583611,15.601864,country,9
-15.700687,4.3713727,country,9
-17.28612,7.7783995,country,9
-0.16383976,-33.70803,country,3
0.13403207,-33.81531,country,3
-8.385467,-30.823729,country,3
13.166059,-41.560837,country,3
13.14778,-43.96722,country,3
2.0187557,-38.18726,country,3
-0.49606684,-33.800632,country,3
-0.23679882,-33.895336,country,3
2.7292347,-37.74967,country,3
13.790802,-43.889935,country,3
-20.128263,-36.070034,country,3
6.365086,-41.32014,country,3
-9.343722,-27.618223,country,3
-10.091192,-28.23678,country,3
-1.8451074,-53.812637,country,3
15.036054,-44.431797,country,3
11.752516,-48.249912,country,3
14.389404,-46.112324,country,3
12.327601,-48.812187,country,3
14.392844,-48.540848,country,3
10.578008,-48.273552,country,3
13.853091,-46.76721,country,3
12.158507,-47.362213,country,3
11.484012,-48.69336,country,3
-7.2625594,-36.5329,country,3
10.463349,-48.14437,country,3
11.825758,-45.550144,country,3
13.42158,-46.386196,country,3
-0.7373294,-59.768112,country,7
-8.016146,-53.775738,country,7
-11.143492,13.487892,country,9
1.6306926,-11.945742,country,2
-7.688509,6.756158,country,9
-23.804129,-26.85402,country,3
-5.205895,-22.707235,country,3
-13.4407,-23.190952,country,3
-2.8760207,-13.098934,country,3
-22.832039,-26.048729,country,3
-19.558598,-28.392765,country,3
-19.644922,-17.451977,country,3
-5.8103538,-24.047907,country,3
-20.007618,-24.327984,country,3
-25.32526,-22.669294,country,3
12.825413,-46.898117,country,3
-14.646664,-17.802366,country,3
-14.346738,-16.905165,country,3
-21.046316,-23.093939,country,3
15.3437605,-45.455967,country,3
18.891237,-55.423717,country,3
-15.608804,-43.19144,country,3
2.6713083,-23.86564,country,3
-2.2530644,-13.625211,country,2
-12.869354,-22.554735,country,3
-46.489822,-5.651934,country,5
-13.138837,-21.09604,country,3
-12.026644,-22.344936,country,3
-7.1489058,-20.689182,country,3
4.905275,-24.311335,country,3
2.9919202,-18.47424,country,3
-13.051478,-21.414553,country,3
-9.6589365,-28.028646,country,3
-0.72224385,-52.134758,country,3
-20.247953,-35.23478,country,3
-13.534675,-33.80913,country,3
-5.066259,-41.281387,country,3
2.3057814,-3.9552238,country,2
-5.465834,-18.481388,country,3
-12.111538,-22.442228,country,3
-6.3029175,-18.229662,country,3
1.5080683,-4.255259,country,2
-20.204199,6.0618296,country,9
-16.603447,-0.79604536,country,9
-15.399164,-0.0106495265,country,9
-26.821875,-23.135263,country,3
5.4373283,-17.859396,country,3
3.552319,-26.08649,country,3
-47.24132,-7.7758017,country,3
1.0806812,-23.847313,country,2
-18.55727,-24.047417,country,3
-21.003159,-24.720995,country,3
-12.429616,-22.462242,country,3
-6.7333117,-19.306984,country,3
-12.375862,-22.390299,country,3
-2.945668,-13.8766165,country,3
8.585243,-24.989248,country,3
2.3782773,-19.748295,country,3
-5.386682,-23.571795,country,3
-58.764957,-12.605733,country,3
15.060643,-54.632153,country,3
-10.769993,-19.478708,country,3
-18.799831,-8.8565035,country,9
-18.207584,6.56739,country,9
-17.779064,7.7588625,country,9
0.556503,-6.4701295,country,2
-1.3651515,9.386216,country,2
15.007741,-11.313528,country,2
-60.706535,8.887074,country,6
0.3567326,-1.3903992,country,5
8.273417,-2.923313,country,2
9.032413,-23.245863,country,2
-1.0103867,-60.347286,country,7
-2.9889212,-49.258118,country,3
-19.750433,-25.146622,country,3
-9.107135,-27.918598,country,3
-19.936234,-36.59885,country,3
-14.6966915,-18.154749,country,3
-19.059011,-36.08855,country,3
-8.789112,-30.784195,country,3
-18.21431,-23.03992,country,3
-18.4291,-24.953178,country,3
-13.529112,-2.64998,country,9
-13.515651,1.2890842,country,9
-19.481264,6.193694,country,9
-15.401951,2.752634,country,9
-0.29740512,-3.415782,country,9
-69.04345,-4.323377,country,6
6.8666677,-20.857237,country,2
5.3948245,-17.815166,country,3
7.5529594,-20.1009,country,2
4.6694775,-25.02718,country,3
-6.641461,-68.35075,country,7
-2.0455675,-66.811325,country,7
-7.1680694,-67.008255,country,7
-7.855625,-68.91424,country,7
-7.3151984,-66.97485,country,7
-6.91784,-69.21304,country,7
-7.464001,-69.02289,country,7
-2.2399065,-65.002,country,7
-1.9803866,-63.15716,country,7
-1.8912996,-63.014847,country,7
-19.6036,7.3033686,country,9
-16.23088,-1.703108,country,9
-13.553759,1.621973,country,9
-13.541213,1.4227102,country,9
-27.573801,-18.943071,country,9
-18.29925,3.8141356,country,9
-15.588604,4.4546957,country,9
-13.496559,-2.642345,country,9
-62.938126,12.637578,country,9
-21.964914,-12.204567,country,9
-5.8897953,-18.328503,country,3
-10.008336,-18.82914,country,3
-10.089448,-18.521683,country,3
-7.4257064,-18.987442,country,3
-11.154585,-19.438475,country,3
-10.178488,-20.759106,country,3
-14.786396,-26.90965,country,3
-13.157204,-26.97204,country,3
-15.689698,-28.884205,country,3
-15.751686,-28.883268,country,3
-29.895962,-28.052692,country,6
-11.122362,-15.495969,country,9
-10.777375,-14.657189,country,9
-14.973844,-24.464827,country,9
9.585653,-36.869072,country,2
-11.327098,-14.603765,country,9
-17.232012,-17.633232,country,9
-28.586092,-28.400837,country,3
-8.684069,-16.355274,country,3
-9.602881,-18.63891,country,3
-40.307076,-47.56111,country,7
15.291289,-54.132935,country,3
-12.178003,-25.19233,country,3
-11.161326,-26.166187,country,3
-18.571363,-27.177097,country,3
-20.880348,-31.994715,country,3
-0.9833442,-72.73406,country,7
16.115467,-59.250336,country,3
-0.8155177,-73.2745,country,3
17.835556,-62.063038,country,7
-2.824171,-17.582678,country,2
-2.7249916,-12.7737465,country,3
-34.991077,29.862797,country,6
-69.2459,-4.493299,country,6
-10.114056,-20.844763,country,3
6.1949763,-24.45609,country,3
-6.125219,-15.554638,country,2
-3.582087,-12.342515,country,9
4.9501033,-7.3539124,country,2
10.553741,-33.527115,country,2
-60.403046,14.75962,country,5
-16.313587,-14.806333,country,9
-18.727327,-14.324488,country,9
-19.444956,-17.225332,country,6
-7.427105,-18.646366,country,3
-58.246933,-6.95687,country,3
-11.696006,-18.791851,country,3
-4.6149807,-15.062117,country,3
-58.319862,-6.982033,country,3
-17.912899,-17.892744,country,9
-1.3346856,-64.654045,country,7
-1.2064481,-62.48236,country,7
-0.13335317,-63.803764,country,7
15.614317,-60.10579,country,7
-2.1177156,-65.558495,country,7
17.8523,-63.28559,country,7
-1.3645688,-65.254814,country,7
-1.4499987,-64.70523,country,7
-1.8172317,-64.499084,country,7
21.012297,-32.25483,country,3
56.895206,13.087224,disco,4
11.4265175,40.48718,disco,8
10.727615,39.6995,disco,8
10.935589,39.41394,disco,8
3.8368025,34.465168,disco,8
7.8103228,38.322323,disco,8
25.414251,31.499237,disco,8
11.77858,38.38631,disco,8
11.774362,38.42031,disco,8
11.937689,38.32422,disco,8
40.377262,69.11831,disco,0
39.144554,56.469303,disco,0
49.10289,58.708454,disco,0
49.37136,58.917534,disco,0
49.083366,58.72021,disco,0
40.789333,68.45737,disco,0
40.877865,68.31841,disco,0
49.21022,58.79667,disco,0
49.309727,58.831913,disco,0
49.347282,58.852337,disco,0
48.865627,52.96647,disco,0
50.322975,50.048557,disco,0
48.903557,52.54827,disco,0
45.004944,55.05151,disco,0
39.7083,61.61049,disco,0
45.511997,56.60619,disco,0
45.16887,58.776493,disco,0
50.70017,49.56546,disco,0
39.398006,61.287285,disco,0
39.175358,60.12802,disco,0
33.2897,76.449905,disco,0
41.300247,71.3961,disco,0
61.592476,53.321995,disco,0
62.01175,53.35155,disco,0
62.161423,53.670204,disco,0
62.721283,53.526005,disco,0
62.58282,53.776627,disco,0
62.715,53.938915,disco,0
40.54521,70.75178,disco,0
62.396687,53.798386,disco,0
45.251133,52.629337,disco,0
45.690964,52.6229,disco,0
45.202908,52.798683,disco,0
45.404438,52.120785,disco,0
42.0478,41.42895,disco,0
34.306995,48.978485,disco,0
33.97096,48.419445,disco,0
45.187332,57.707844,disco,0
46.089603,57.878223,disco,0
33.20557,48.498142,disco,0
37.909096,83.660774,disco,0
37.109394,85.58432,disco,0
40.19406,70.977135,disco,0
37.930622,70.188835,disco,0
38.590076,78.06738,disco,0
35.58065,71.93334,disco,0
38.91254,71.67236,disco,0
39.028095,69.26001,disco,0
45.566982,29.236328,disco,0
43.280632,37.73125,disco,0
42.014343,76.19097,disco,0
41.29807,75.92836,disco,0
40.424713,75.43792,disco,0
38.910885,75.75442,disco,0
40.291843,74.941414,disco,0
39.98378,75.08418,disco,0
38.904804,77.17805,disco,0
38.960407,76.20589,disco,0
40.427826,75.31468,disco,0
40.17282,75.2622,disco,0
35.528915,54.486355,disco,0
36.056667,54.2746,disco,0
37.5927,51.666283,disco,0
43.370342,37.583477,disco,0
36.84354,52.684387,disco,0
36.22771,54.022945,disco,0
35.866863,54.29254,disco,0
43.691437,36.959366,disco,0
36.975445,51.611977,disco,0
45.812126,28.89263,disco,0
41.78038,34.370197,disco,4
37.242126,81.42597,disco,0
40.19546,33.56831,disco,0
57.31035,-16.303068,disco,4
79.953,31.726484,disco,0
80.12607,31.374643,disco,0
79.87817,31.819462,disco,0
39.123535,76.79949,disco,0
38.917778,77.737976,disco,0
40.401955,33.904354,disco,0
8.47232,41.755405,disco,8
25.806128,56.97047,disco,8
44.346367,45.97965,disco,0
25.7669,57.412197,disco,0
44.642384,48.31307,disco,0
25.850353,57.113934,disco,8
40.655224,58.506207,disco,0
44.469666,48.075672,disco,8
44.497597,48.111298,disco,0
25.11232,56.959312,disco,8
63.366825,52.908268,disco,0
35.00382,82.60731,disco,0
34.529873,86.720345,disco,0
37.06347,80.404076,disco,0
34.613342,83.253044,disco,0
34.58092,86.636345,disco,0
37.003704,79.9495,disco,0
34.53118,83.3987,disco,0
34.520374,86.684456,disco,0
37.18028,80.30175,disco,0
36.016193,50.203526,disco,0
30.868176,54.35047,disco,0
46.532726,47.349987,disco,0
46.25482,47.569065,disco,0
30.681442,53.680176,disco,0
28.80349,55.998722,disco,0
47.181602,47.600555,disco,0
32.408005,53.86373,disco,0
31.069431,53.251717,disco,0
32.09849,52.270313,disco,0
39.71451,36.2722,disco,0
40.957268,32.109818,disco,0
38.446663,35.479275,disco,0
39.81429,36.128105,disco,0
41.042805,31.931799,disco,0
39.454815,36.068672,disco,0
61.501358,53.227016,disco,0
41.624577,31.166328,disco,4
41.36319,31.406563,disco,4
40.59082,81.00236,disco,0
46.486565,51.444862,disco,0
41.122704,59.034924,disco,0
48.18498,51.523865,disco,0
48.710873,50.149357,disco,0
49.992836,49.165916,disco,0
48.35165,52.19573,disco,0
39.757,59.966496,disco,0
51.379124,44.67925,disco,0
41.123734,59.16953,disco,0
40.825962,58.775837,disco,0
39.532124,72.434525,disco,0
40.81962,74.109795,disco,0
39.61506,73.840775,disco,0
28.973635,71.84061,disco,0
28.842253,71.950035,disco,0
40.160416,74.750275,disco,0
36.07375,76.93891,disco,0
39.876358,73.98317,disco,0
39.255447,73.94847,disco,0
28.905119,55.740726,disco,8
28.00629,56.600388,disco,8
1.3075488,62.470757,disco,8
13.1572895,41.242844,disco,8
16.318766,41.65479,disco,8
31.677282,60.127712,disco,0
37.56399,42.36723,disco,8
35.97693,43.696426,disco,8
35.970688,44.0015,disco,0
29.956465,52.350536,disco,0
37.1981,70.68251,disco,0
38.806557,69.745285,disco,0
38.206436,35.46982,disco,0
37.432785,82.76976,disco,0
36.383068,69.57846,disco,8
39.120342,35.805332,disco,0
40.09591,69.124016,disco,0
35.788754,70.249565,disco,0
36.45635,35.608253,disco,8
41.295033,37.603676,disco,0
7.503921,41.919426,disco,8
43.568497,20.00013,disco,8
6.4319205,39.888165,disco,8
45.191185,46.86497,disco,8
43.417717,19.966705,disco,8
45.275936,47.276966,disco,8
10.591172,46.059204,disco,8
7.2135587,42.061935,disco,8
7.8612576,41.609955,disco,8
5.5586247,55.58749,disco,8
36.13646,28.549839,disco,0
35.98969,28.640524,disco,0
36.511375,28.48849,disco,8
56.43621,-16.474695,disco,4
38.683586,29.338825,disco,0
36.551804,27.484274,disco,8
56.469124,-16.78801,disco,4
37.964058,28.441116,disco,8
40.36563,30.59115,disco,4
45.46699,28.675936,disco,0
37.64986,7.370926,disco,8
38.67445,7.5584154,disco,8
37.45215,7.3400254,disco,8
37.09527,7.840576,disco,2
12.629622,40.67952,disco,8
15.445114,43.141663,disco,8
22.920603,53.26903,disco,8
35.624252,70.42543,disco,0
15.592962,42.956184,disco,8
15.510997,42.87984,disco,8
-5.661706,25.131145,disco,9
4.6221237,48.682964,disco,8
4.438545,49.237843,disco,8
4.5061474,49.17161,disco,8
4.4470835,49.273926,disco,8
4.959525,48.48811,disco,8
-11.165961,31.121956,disco,9
27.977516,31.230267,disco,8
-7.2956915,29.20514,disco,9
-5.49352,46.049488,disco,8
-13.815609,36.754463,disco,5
29.245955,5.608938,disco,8
42.20056,64.199905,disco,0
42.165634,64.22773,disco,0
42.195274,63.940086,disco,0
42.25108,64.37059,disco,0
42.150425,64.02968,disco,0
40.501694,50.595387,disco,0
32.75669,53.37726,disco,0
