tsne_1,tsne_2,true_label_name,pca_cluster
-5.029619,-63.017555,classical,1
-5.9044733,-63.96511,classical,1
-6.792772,-63.54474,classical,1
-16.451254,-43.00869,classical,8
-6.9613733,-61.791645,classical,1
-7.96559,-51.042984,classical,8
-15.611863,-37.51544,classical,8
-20.828905,-41.756634,classical,8
-24.864077,-43.384502,classical,8
8.09686,-78.04162,classical,1
6.450291,-76.434845,classical,1
7.786629,-78.41479,classical,1
8.608921,-78.13794,classical,1
-8.620532,-70.09274,classical,1
0.6605765,-76.48851,classical,1
-1.6823657,-66.90787,classical,1
7.073691,-79.214325,classical,1
6.996485,-79.326515,classical,1
-6.8160915,-63.32946,classical,1
-5.962705,-64.233116,classical,1
-12.126604,-48.228397,classical,8
-6.302444,-63.637867,classical,1
-5.756179,-60.19477,classical,1
-2.8493037,-73.850914,classical,1
5.4705667,-56.55449,classical,1
-2.7932036,-73.976814,classical,1
7.884629,-64.46886,classical,1
10.355495,-34.657337,classical,9
-3.2349122,-49.91709,classical,8
9.175749,-67.17531,classical,1
8.503164,-65.301575,classical,1
11.203832,-34.600636,classical,1
5.92467,-65.43619,classical,1
7.793359,-67.56887,classical,1
8.321543,-67.86588,classical,1
7.52415,-67.210205,classical,1
-0.09473043,-53.492344,classical,1
9.490628,-66.43778,classical,1
0.47624102,-54.669827,classical,1
7.3068323,-67.453,classical,1
7.7458014,-67.79309,classical,1
7.801105,-68.49852,classical,1
8.157221,-72.2535,classical,1
-0.6122795,-53.049004,classical,8
-2.2421358,-50.717094,classical,9
-0.6109486,-53.65251,classical,8
-2.0917478,-52.085716,classical,9
-2.2229414,-52.161922,classical,1
-3.1764405,-50.0252,classical,9
-2.239954,-51.21896,classical,9
-2.550017,-50.882202,classical,9
7.8411694,-64.12655,classical,1
-2.0872858,-71.89474,classical,1
8.189768,-78.92451,classical,1
7.9849114,-79.25965,classical,1
9.65895,-79.52825,classical,1
9.7231865,-79.51966,classical,1
12.637326,-80.61134,classical,1
12.630575,-80.61183,classical,1
12.694208,-80.57546,classical,1
10.330192,-79.4251,classical,1
9.974009,-79.55446,classical,1
10.177592,-79.52657,classical,1
6.6691303,-73.82108,classical,1
6.450097,-73.54749,classical,1
6.4134083,-72.81754,classical,1
6.0949683,-72.93328,classical,1
-10.248672,-76.94102,classical,1
-9.286514,-75.0783,classical,1
-7.5096564,-74.90713,classical,1
-7.205223,-74.971596,classical,1
9.035221,-65.889275,classical,1
-11.713483,-72.441605,classical,1
-13.353444,-71.135895,classical,1
-1.7425705,-57.94468,classical,1
-15.949869,-51.0172,classical,8
-10.620178,-62.84839,classical,8
4.2775435,-73.81327,classical,1
-0.6534685,-69.866425,classical,1
-10.603559,-75.913994,classical,1
-10.099588,-62.26963,classical,1
-10.613713,-62.635277,classical,8
-10.231944,-62.641087,classical,1
-2.8799694,-70.86502,classical,1
6.3817773,-70.037346,classical,1
-5.5489025,-70.20858,classical,1
-11.343639,-65.26346,classical,8
-0.75025356,-70.49429,classical,1
-1.9115428,-70.09336,classical,1
-2.0562222,-69.78411,classical,1
-1.1312932,-70.054276,classical,1
1.1381999,-72.67279,classical,1
2.9004161,-74.97648,classical,1
-3.456665,-71.08961,classical,1
-3.5840375,-70.97971,classical,1
-5.1574564,-74.03328,classical,1
-4.5000625,-72.74492,classical,1
-4.1778436,-72.71205,classical,1
5.056485,-56.80358,classical,1
0.10867409,-69.6355,classical,1
-0.08648522,-70.284454,classical,1
5.1461163,-68.64732,classical,1
5.160589,-68.634796,classical,1
1.9818976,-59.751247,classical,1
-3.7500587,-54.29305,classical,8
-3.7013235,-54.36235,classical,9
1.9659666,-59.46316,classical,1
5.729384,-71.060555,classical,1
4.428365,-69.52116,classical,1
15.48497,-49.19094,classical,1
36.22361,-50.702255,classical,1
4.018578,-73.57754,classical,1
29.991096,-57.517582,classical,1
-6.556939,-72.56986,classical,1
-2.9908605,-68.131836,classical,1
-2.9830048,-67.97554,classical,1
-12.125213,-58.596893,classical,8
-8.484905,-69.76636,classical,1
-11.947486,-58.864338,classical,8
5.179166,-72.01893,classical,1
4.798254,-70.64481,classical,1
5.247985,-70.86388,classical,1
-5.241952,-70.2304,classical,1
-0.0850584,-71.94676,classical,1
-3.218537,-72.450516,classical,1
-0.80378896,-71.81988,classical,1
-3.2324545,-71.292206,classical,1
-2.1003408,-72.10547,classical,1
10.638017,-34.357777,classical,1
-3.368079,-70.2251,classical,1
-0.12409877,-70.52317,classical,1
1.0948459,-73.099144,classical,1
-3.9308584,-71.04672,classical,1
-3.7366648,-65.33168,classical,1
-8.024093,-67.91781,classical,1
-7.30427,-67.8754,classical,1
-5.3746295,-67.86157,classical,1
3.9107547,-73.97979,classical,1
4.4478493,-72.88388,classical,1
-1.308431,-71.31683,classical,1
-8.229312,-67.9188,classical,1
-5.713357,-67.732,classical,1
-6.5228014,-66.95927,classical,1
-35.228798,-57.780823,classical,7
-17.95365,-32.855328,classical,8
-19.043781,-33.327362,classical,8
-19.197878,-33.3719,classical,8
-18.987768,-33.19217,classical,8
-18.328371,-33.247154,classical,8
-25.862055,-49.261257,classical,8
-24.895027,-48.268383,classical,8
-24.504158,-48.57825,classical,8
-24.240446,-48.783333,classical,8
-34.41815,-58.428955,classical,7
-21.606045,-48.947,classical,8
-35.20845,-58.287212,classical,7
-23.679836,-48.33999,classical,8
-24.037575,-47.95321,classical,8
-35.52727,-58.74543,classical,7
-24.37362,-47.24823,classical,8
-26.829544,-49.12134,classical,8
-23.923979,-48.205803,classical,8
-24.334078,-47.959507,classical,8
-35.206055,-57.680176,classical,7
-16.518969,-32.36641,classical,8
-16.290222,-32.820965,classical,8
-16.823326,-32.938793,classical,8
-16.897087,-31.9639,classical,8
-16.88781,-32.0055,classical,8
-26.110302,-49.911724,classical,8
-25.798723,-50.31374,classical,8
-26.92925,-50.223457,classical,8
-16.6115,-31.380032,classical,8
-27.005222,-63.44596,classical,1
-31.68335,-64.59935,classical,1
-39.504955,-52.148876,classical,1
-18.799543,-66.23954,classical,1
2.1558502,-46.941673,classical,1
21.189129,-47.746254,classical,1
-16.026245,-33.219383,classical,8
-18.096544,-45.532238,classical,8
-15.719201,-32.587486,classical,8
-16.67304,-33.554386,classical,8
-24.344488,-58.167645,classical,7
-16.47976,-29.519932,classical,8
-16.45178,-29.366385,classical,8
-15.3236885,-32.40008,classical,8
-13.984272,-32.71495,classical,8
-27.680859,-65.27138,classical,1
-18.94188,-53.53735,classical,7
-14.441073,-32.431183,classical,8
-14.106862,-33.922653,classical,8
32.85493,-42.011135,classical,1
-23.58621,-48.09527,classical,8
-34.89707,-61.449203,classical,1
-35.667267,-58.54457,classical,8
-34.408962,-61.929626,classical,1
13.308885,-52.237198,classical,1
-8.269082,-44.186905,classical,8
-8.3624935,-44.460144,classical,8
-14.832255,-63.153748,classical,1
-14.849548,-63.179745,classical,1
-14.23672,-63.385742,classical,1
-17.931484,-63.15448,classical,1
-23.3723,-47.04602,classical,8
-26.151638,-49.115765,classical,8
-18.296846,-34.081726,classical,8
-8.420736,-45.058247,classical,8
8.937787,-11.990625,classical,6
-33.390156,-57.32783,classical,7
-32.206783,-50.092888,classical,8
-15.190351,-35.05503,classical,8
-22.82564,-48.589394,classical,8
-35.30301,-56.995216,classical,7
-35.280205,-57.28247,classical,7
-35.292084,-57.00835,classical,7
-34.66489,-61.890656,classical,1
-34.341835,-64.20151,classical,1
-34.82223,-64.346344,classical,1
-35.491318,-64.38095,classical,1
-17.875313,-32.839222,classical,8
-27.260324,-52.48681,classical,8
-24.128746,-49.645016,classical,8
-13.9762535,-34.62311,classical,8
-13.541078,-47.94537,classical,8
-17.991571,-48.665966,classical,8
-19.235458,-65.89166,classical,1
-24.020407,-58.995224,classical,1
-19.194597,-66.04059,classical,1
-8.546217,-60.319378,classical,1
-25.858067,-53.74546,classical,8
-40.592556,-48.04524,classical,1
-26.697556,-53.625156,classical,7
-35.05308,-60.97796,classical,7
-16.068459,-3.3976738,classical,7
-35.694862,-64.374596,classical,7
-22.804325,-53.811607,classical,8
-35.21625,-59.586163,classical,7
-34.97967,-58.45683,classical,7
-24.438423,-49.514736,classical,8
-27.636967,-52.504322,classical,7
-25.378756,-48.850525,classical,8
-20.35713,-61.748993,classical,7
-46.966076,-41.640835,classical,3
-35.463264,-59.990063,classical,7
-35.105576,-60.9889,classical,7
-35.58635,-59.800056,classical,7
-35.834297,-59.47686,classical,7
-47.168125,-40.418785,classical,3
-47.30728,-40.329853,classical,3
-47.28075,-40.26018,classical,7
-46.758987,-40.657055,classical,7
-46.94415,-40.685783,classical,7
87.40769,-31.53126,country,2
89.12508,-31.908978,country,2
88.5196,-31.787777,country,2
88.94684,-31.887672,country,2
87.44745,-25.895002,country,2
85.93549,-27.773125,country,2
87.12124,-27.372488,country,2
85.7957,-27.792894,country,2
87.4883,-26.098484,country,2
87.704056,-27.148252,country,2
82.64059,-31.498106,country,2
83.85674,-30.817657,country,2
83.05899,-31.089844,country,2
84.69323,-31.113047,country,2
85.28894,-27.396498,country,2
84.55931,-29.411705,country,2
81.37357,-33.38469,country,2
81.380806,-33.60229,country,2
81.32619,-34.00281,country,2
81.53329,-32.24976,country,2
47.16644,-12.789564,country,2
46.928707,-12.863083,country,6
46.95538,-29.302994,country,2
48.11358,-30.011606,country,2
53.738903,-42.78555,country,2
54.3952,-42.89456,country,1
48.190186,-30.120174,country,6
47.062706,-29.319838,country,2
44.775826,1.6653613,country,2
47.841373,-30.013716,country,2
77.20485,-32.99367,country,2
45.61328,2.181575,country,2
42.958126,1.602438,country,6
43.515156,1.7151632,country,6
43.18144,0.1492049,country,6
77.57184,-33.58956,country,2
43.16748,0.14959654,country,6
42.407635,-5.6545467,country,6
45.31522,1.8885351,country,2
82.52695,-30.94394,country,2
82.50316,-30.369366,country,2
82.75172,-29.080141,country,2
83.02812,-30.442928,country,2
84.59933,-30.93544,country,2
83.27002,-29.400694,country,2
82.29168,-33.700855,country,2
82.358246,-33.90162,country,2
84.968605,-31.922905,country,2
87.26155,-26.072912,country,2
85.055595,-24.845877,country,2
87.1609,-27.125565,country,2
84.74571,-25.058483,country,2
84.99032,-24.941128,country,2
87.20261,-25.978765,country,2
87.08572,-25.88033,country,2
80.64355,-23.851137,country,2
82.01171,-28.97909,country,2
80.698044,-23.702978,country,2
76.06824,-26.919159,country,2
89.61775,-31.909252,country,2
80.70413,-24.054731,country,2
77.45834,-32.381622,country,2
79.63516,-26.00707,country,2
75.76233,-25.802608,country,2
77.418076,-27.333855,country,2
77.35724,-27.036211,country,2
76.37229,-27.189945,country,2
76.7567,-27.53212,country,2
86.300285,-31.210571,country,2
86.539825,-31.221357,country,2
82.60963,-32.11048,country,2
83.922585,-34.954056,country,2
89.57917,-27.008623,country,2
85.27715,-33.740307,country,2
81.77517,-31.639675,country,2
85.57022,-28.13205,country,2
83.42245,-29.779531,country,2
86.092766,-28.726946,country,2
88.736305,-26.444233,country,2
87.811646,-29.780548,country,2
88.35565,-24.788208,country,2
86.55394,-27.931362,country,2
87.811745,-29.467976,country,2
89.38308,-25.53845,country,2
83.95513,-35.025494,country,2
87.91906,-30.082815,country,2
89.47117,-25.975359,country,2
83.013466,-26.915527,country,2
83.261116,-26.986898,country,2
81.19066,-31.331217,country,2
83.10131,-26.774271,country,2
84.0079,-29.497625,country,2
84.5799,-29.119753,country,2
82.493484,-31.765741,country,2
81.1676,-31.526928,country,2
81.26019,-31.515354,country,2
81.500694,-31.95229,country,2
21.018568,-18.218382,country,9
19.230904,-22.994576,country,1
38.215405,-42.61002,country,1
18.624474,-24.655497,country,1
27.684776,21.397482,country,6
15.731932,-15.714222,country,6
-0.93642855,-14.690879,country,9
19.111172,-23.710882,country,9
14.2995205,-23.175932,country,9
23.812412,-21.066343,country,9
49.868996,26.245495,country,8
33.51273,25.800524,country,4
32.42009,-0.05790907,country,6
50.94746,27.39185,country,4
35.43902,10.413284,country,6
16.650896,-10.092638,country,6
51.723,26.993477,country,4
33.786884,20.711374,country,6
14.444457,-5.7467113,country,6
50.601257,27.313398,country,8
15.862514,-15.801399,country,6
35.223274,-35.88546,country,9
35.023453,-36.05729,country,1
16.837706,-14.402341,country,6
34.900047,-36.455406,country,1
14.698462,-22.712692,country,9
34.7992,-36.598595,country,1
33.858494,-45.10905,country,1
35.48599,-33.989323,country,9
15.764072,-23.68427,country,9
46.040737,-20.037767,country,2
47.70802,-21.302656,country,2
45.537086,-16.02137,country,6
46.449177,-19.111353,country,2
45.277737,-18.293001,country,2
45.926476,-19.803173,country,2
52.530514,-13.495897,country,2
56.404305,-23.06427,country,2
46.516956,-19.07047,country,2
45.1625,-18.19022,country,2
53.115032,10.556745,country,2
63.705547,-12.908111,country,2
55.06351,-14.894475,country,2
64.43356,-3.0261095,country,2
46.7897,-19.265875,country,2
47.18904,-20.326294,country,2
41.15936,-17.803577,country,2
56.26242,-31.794441,country,2
57.11602,-23.689651,country,2
46.88886,-19.724123,country,2
37.821938,-38.1292,country,1
32.28175,-48.828644,country,1
45.086594,-6.5113034,country,6
36.66827,-39.612133,country,9
36.110798,-54.22497,country,1
36.181145,-54.12431,country,1
36.168255,-54.10345,country,1
36.115215,-54.137974,country,1
36.182835,-54.15472,country,1
32.380924,-49.01568,country,1
8.955487,-26.672604,country,9
8.545132,-26.553577,country,9
8.578571,-26.676662,country,9
31.098011,-52.720543,country,1
31.125097,-52.695625,country,1
31.166744,-52.654194,country,1
9.136436,-26.930918,country,9
9.477546,-27.21098,country,1
8.825385,-26.335955,country,9
8.934872,-26.536448,country,9
17.355669,-52.440914,country,1
17.966825,-52.07776,country,1
11.844983,-72.593605,country,1
10.857822,-74.81545,country,1
23.308622,-10.943609,country,1
37.21115,-52.667755,country,1
37.30239,-52.753777,country,1
37.28326,-52.696476,country,1
36.689995,-51.707664,country,1
37.096027,-52.77009,country,1
38.620003,-35.632538,country,1
38.375854,-36.211052,country,1
42.216713,-14.132255,country,6
40.49366,-32.127064,country,9
35.90228,-33.76091,country,6
39.04298,-35.655067,country,1
39.24309,-35.968327,country,1
41.60584,-33.31728,country,2
40.31397,-32.598057,country,9
40.79674,-33.645576,country,1
7.879077,-25.025057,country,9
9.792769,-30.45008,country,1
7.879446,-25.093412,country,9
12.19773,-32.806755,country,1
8.624792,-25.587622,country,9
-0.69630015,-14.0977335,country,9
9.934087,-28.094446,country,1
11.937582,-40.403553,country,1
9.367794,-29.59195,country,1
8.283613,-25.942547,country,9
34.760784,18.79716,country,6
33.56002,19.718296,country,6
45.62672,-27.241924,country,2
45.968136,-26.907463,country,6
35.225964,18.783321,country,6
40.139824,6.360809,country,9
33.563564,19.841862,country,6
35.292896,-12.844631,country,9
34.47637,-14.285877,country,6
34.267815,18.514832,country,6
7.4615946,-27.665676,country,9
7.4794645,-28.497377,country,9
7.383124,-28.901638,country,1
6.86034,-28.462854,country,9
10.042205,-58.19503,country,1
10.274139,-58.20492,country,1
9.907532,-30.481031,country,1
7.7118692,-28.067844,country,9
8.772266,-22.49195,country,9
8.834684,-25.433687,country,9
15.249058,-22.16217,country,9
15.571729,-21.60329,country,9
45.581367,-36.763462,country,1
15.027846,-21.870985,country,9
15.485109,-21.563446,country,9
17.805038,-22.598665,country,9
14.373381,-22.690664,country,9
29.907158,-46.628307,country,1
15.337648,-21.793707,country,9
14.956227,-21.885265,country,9
26.121714,-14.770896,country,6
26.264147,27.78376,country,6
15.441759,-14.154665,country,9
14.546304,-20.575203,country,9
14.6754875,-18.773764,country,9
14.317512,-12.110053,country,6
27.600304,21.586735,country,6
15.952254,-38.984657,country,1
19.900986,-39.279854,country,1
19.73624,-39.394127,country,1
16.741358,-20.34843,country,9
12.376526,-21.615225,country,9
13.666279,-21.54048,country,9
36.573883,-11.281327,country,9
11.205033,-27.563107,country,9
20.262896,-24.974697,country,9
16.115862,-21.267735,country,9
13.087369,-21.648651,country,9
11.028063,-27.49469,country,9
10.311088,-27.907644,country,1
33.556988,-35.16126,country,1
14.9608,-21.172447,country,9
21.272268,-23.17992,country,9
36.99181,-36.66077,country,1
24.652256,-21.118345,country,9
17.362968,-38.790535,country,1
17.073423,-37.794697,country,1
12.180709,-28.829922,country,9
17.34825,-37.650013,country,1
11.95024,-28.876513,country,1
17.50829,-50.706425,country,1
-1.046088,-16.60888,country,1
5.5970163,-16.922548,country,1
-1.6264696,-14.583957,country,9
16.57632,-51.462395,country,1
-1.5297128,-14.879376,country,9
-1.5061365,-14.968381,country,9
-1.0731606,-16.589037,country,9
8.42203,3.3755395,country,0
-0.9775094,-14.137821,country,9
39.878647,-37.569603,country,1
40.03955,-36.180355,country,1
39.994953,-36.533623,country,9
39.923386,-35.73696,country,1
39.232735,-37.393814,country,1
39.6212,-37.099873,country,1
40.090485,-36.734386,country,1
39.056038,-36.05606,country,1
37.15893,-36.013626,country,9
38.838844,-36.73304,country,1
22.584257,-49.330452,country,1
22.43503,-49.63858,country,1
30.560312,-47.292973,country,1
29.970354,-46.78131,country,1
16.290245,-23.888554,country,9
30.387808,-46.581875,country,1
11.114674,-29.233717,country,1
35.72108,-51.962955,country,1
22.795256,-49.161808,country,1
31.234262,-48.52432,country,1
11.0657625,-30.297106,country,1
27.8757,-46.541786,country,1
10.714256,-29.278181,country,9
10.341974,-28.781555,country,9
7.8429217,-29.437437,country,1
12.360698,-39.348694,country,1
11.168344,-30.32679,country,1
10.575846,-58.33619,country,1
27.886112,-46.509426,country,1
17.967064,-52.032597,country,1
-9.079962,-46.974174,country,8
20.446056,-40.521267,country,1
12.264576,-32.877686,country,1
-25.566593,-44.128872,country,8
-10.881541,-38.52255,country,8
20.596771,-40.378803,country,6
29.26055,-26.675419,country,6
-3.2698545,-43.503754,country,8
-4.031364,-44.232693,country,9
21.22758,-40.405106,country,1
38.612442,-40.39338,country,6
23.677565,-8.7917795,country,1
25.963238,-18.247042,country,6
41.262836,-12.437045,country,6
38.55158,-40.640083,country,1
35.316624,-50.339813,country,1
50.541725,-15.541804,country,2
36.17353,-42.547577,country,2
36.717407,-45.597107,country,1
43.36212,-22.342514,country,2
22.522743,-42.495056,country,1
22.574844,-42.33097,country,1
34.37377,-14.105978,country,6
17.027021,-38.07042,country,1
26.528471,-3.1645818,country,6
26.542147,-3.1539109,country,6
23.027544,-10.612454,country,6
24.027372,-18.705282,country,6
15.844355,-12.28661,country,6
16.362234,-12.116772,country,6
34.219734,-25.833721,country,6
24.50703,13.476529,country,0
34.292797,-25.28575,country,6
23.778913,13.679048,country,8
37.101807,-13.50605,country,6
53.70934,21.14283,country,8
41.841213,-24.357214,country,2
42.83293,-22.810627,country,2
41.559128,-23.085651,country,2
42.77991,-23.311905,country,2
47.308968,-21.200949,country,2
46.3861,-22.519196,country,2
46.76016,-21.318344,country,2
46.546234,-21.438572,country,6
30.308334,-23.989674,country,6
36.529785,20.763523,country,6
30.608385,-23.428774,country,6
33.78071,11.704902,country,6
37.542835,-12.333327,country,6
36.74849,-12.592768,country,6
21.337666,-20.83718,country,6
21.213799,-20.69593,country,9
39.838634,-12.449039,country,6
21.242086,-20.816446,country,9
42.217484,-31.476439,country,2
40.389133,-12.687831,country,6
39.6838,-13.587276,country,6
39.761906,-12.546795,country,6
38.255135,-13.540805,country,6
40.206493,-13.942271,country,6
12.591439,-13.78933,country,9
12.942498,-12.272771,country,9
10.866688,-21.194298,country,9
27.366604,20.151041,country,9
13.657735,-12.380334,country,9
14.033399,-12.449214,country,9
15.301968,-40.576138,country,1
30.775335,-40.26017,country,1
30.76982,-40.289692,country,1
19.74833,-18.69691,country,9
35.659065,-33.804947,country,6
22.595463,-21.014954,country,9
37.521248,-8.94102,country,6
33.92808,-12.329581,country,6
24.488518,-9.84434,country,6
41.168797,-10.734356,country,6
38.07391,-34.79022,country,9
37.421246,-11.349205,country,6
37.000164,-35.066494,country,6
24.165134,-21.112911,country,9
46.73847,-25.92653,country,6
49.008923,-21.93727,country,2
64.7852,-12.996573,country,2
49.717823,-21.268738,country,2
49.805443,-21.19822,country,2
51.6865,-15.254878,country,2
53.134495,-15.325211,country,2
49.92269,-21.252937,country,2
47.0736,-23.274925,country,2
46.891483,-23.111687,country,2
70.56275,-11.474063,country,2
70.58316,-11.43848,country,2
65.79785,-3.0581572,country,2
70.97198,-6.049655,country,2
72.7981,-5.5144687,country,2
72.83235,-5.36598,country,2
70.96996,-6.2046804,country,2
69.84151,-9.5861845,country,2
69.86806,-14.239446,country,2
69.75893,-9.809912,country,2
38.861755,-12.097277,country,6
44.152798,-32.44971,country,2
41.949127,-32.181572,country,2
42.185627,-31.83908,country,2
41.16518,-33.114136,country,2
43.919453,-32.378647,country,2
41.50778,-32.4487,country,2
41.067787,-32.420364,country,2
40.756863,-31.987085,country,2
43.830875,-32.679466,country,2
54.80221,-14.646977,country,2
44.433758,-11.333747,country,6
51.680832,-15.021659,country,2
34.81268,-3.3764145,country,6
34.995304,-6.0417924,country,6
37.702633,-8.417662,country,6
35.061653,-6.1377587,country,6
44.408714,-11.403862,country,6
34.893112,-3.4802167,country,6
52.605,-14.982782,country,2
45.99024,-34.838215,country,2
45.711617,-34.61521,country,2
46.569603,-34.89182,country,2
45.54493,-34.92694,country,2
46.256836,-34.961956,country,2
45.55533,-34.93023,country,2
45.477097,-34.93068,country,2
45.534668,-34.56147,country,2
46.5363,-34.91491,country,2
57.126236,-32.388737,country,2
50.744953,-17.807226,country,2
44.04776,-22.406448,country,2
50.70118,-17.355785,country,2
42.362534,-33.74789,country,2
50.82843,-16.916096,country,2
51.397247,-16.199083,country,2
50.58194,-17.987827,country,2
50.399567,-17.837748,country,2
50.684044,-18.756536,country,2
50.787758,-18.083889,country,2
15.892541,-13.945972,country,9
15.962387,-11.208999,country,6
13.453345,-44.582317,country,6
45.3092,-9.333695,country,6
22.401426,-6.850677,country,6
24.371225,-6.614807,country,6
24.33786,-8.891964,country,1
23.705069,-4.910711,country,6
26.24808,-7.625178,country,6
24.952858,-6.5745564,country,6
34.30908,13.795991,country,6
34.645035,14.491485,country,4
49.334747,6.388495,country,2
32.815628,15.06346,country,2
48.796524,3.913854,country,6
51.039837,15.1192465,country,4
50.323277,4.679771,country,6
57.766228,8.681158,country,2
57.37807,-0.14260198,country,2
56.904938,0.46160305,country,2
20.08988,-22.131987,country,9
19.597523,-21.902803,country,9
20.316048,-22.041481,country,9
20.016968,-21.72626,country,9
19.408958,-22.153849,country,9
18.911531,-21.35834,country,9
19.575336,-22.457647,country,9
19.039389,-21.46537,country,9
19.413761,-22.569448,country,9
20.377573,-22.17206,country,9
36.5226,-39.384224,country,9
19.397879,-23.884459,country,9
-17.478886,-47.450207,country,8
35.747807,-40.91568,country,9
36.014725,-40.839897,country,1
30.949987,-48.135025,country,1
21.719776,-26.301771,country,8
20.0615,-25.21012,country,9
21.709084,-26.291874,country,1
20.17813,-25.441061,country,9
24.157125,18.688576,country,9
15.961506,-13.748673,country,6
38.31309,-32.13144,country,9
55.685787,-32.18252,country,2
38.310062,-32.061455,country,2
38.38445,-32.204266,country,2
38.40197,-32.26195,country,1
28.229,19.562855,country,9
24.311821,18.902222,country,9
15.727333,-13.9842825,country,9
16.655474,-23.90272,country,9
33.8884,-45.72073,country,1
33.82676,-46.464844,country,1
34.317528,-45.844093,country,1
33.72858,-46.225365,country,1
34.6958,-37.21369,country,1
34.21167,-44.23891,country,1
33.89649,-45.54767,country,1
34.10406,-46.24662,country,1
34.77444,-46.062737,country,1
-31.474493,7.4713497,country,7
-16.918846,12.982386,country,7
-30.065718,3.335921,country,7
-32.041912,22.559416,country,7
-17.183489,17.087408,country,0
-26.091616,-34.340992,country,7
-32.96454,24.958836,country,7
-29.448042,-12.622449,country,7
-32.173096,-6.3376646,country,7
-33.669453,-7.1217666,country,7
9.790994,19.411005,country,9
-25.558413,-16.201626,country,7
-23.689909,-17.604229,country,9
-23.756256,-18.688782,country,9
-25.893238,-27.74464,country,8
-29.939346,-11.466801,country,7
-32.264423,26.703554,country,9
8.428255,21.304976,country,9
-27.124731,-0.83234614,country,9
-11.518014,-3.7514892,country,9
-12.266266,0.56101656,country,9
-12.338477,1.0230249,country,9
-4.286666,-5.8174815,country,8
-11.176654,4.215404,country,9
-8.269985,2.6244013,country,9
-9.538202,18.195553,country,0
-11.542954,-3.491974,country,9
-6.272696,-21.649807,country,1
-30.922798,-24.676998,country,1
-15.5103855,-0.9628041,country,9
-60.74017,9.587,country,7
-55.934566,15.736297,country,7
-61.378742,9.686389,country,7
-55.85766,15.352203,country,7
-55.9308,18.356176,country,7
-52.22336,18.450594,country,7
-61.425682,9.548256,country,3
-62.121315,8.667972,country,3
-58.42097,19.733118,country,3
-57.976536,19.737192,country,3
-27.12299,-0.80971736,country,7
-38.04716,-24.098211,country,7
-40.827164,-26.885689,country,7
-39.00293,-24.535034,country,7
-32.922527,-36.64578,country,7
-33.028484,-37.48215,country,7
-36.727036,-24.055151,country,7
-26.926537,-14.321726,country,7
-25.875244,-15.058208,country,7
-37.921658,-23.078268,country,7
-59.05964,-0.8559749,country,3
-45.419697,-11.667214,country,7
-58.858658,-0.56804687,country,7
-61.92558,8.476322,country,3
-58.95149,0.1345216,country,3
-58.739746,0.25974855,country,7
-45.34048,-11.502992,country,7
-59.094337,-1.0463423,country,7
-45.464973,-11.483004,country,7
-45.953217,-11.567941,country,3
-26.617105,-14.528605,country,7
-36.231804,-24.672848,country,1
-14.58051,11.043484,country,7
-56.157635,-7.7907634,country,7
-54.178528,-14.655456,country,3
-25.705414,2.9242425,country,7
-26.10723,-14.784864,country,9
-36.614273,-24.897804,country,1
-14.437975,11.017795,country,7
-31.286573,9.968079,country,7
14.946762,35.854225,country,8
-23.310143,-17.199553,country,9
-28.022453,-10.416134,country,7
-31.833042,-14.088266,country,7
-28.092627,-12.406627,country,7
-28.716671,-15.781171,country,7
-25.681427,-16.592785,country,7
-54.155567,-14.614964,country,3
-60.82244,-1.4852434,country,3
-60.818943,-1.7594907,country,3
-27.846882,2.7959566,country,7
-31.578217,11.090632,country,7
-28.11108,2.6080306,country,7
-27.525637,3.0072608,country,7
-28.323872,2.7648041,country,7
-28.348555,2.6938133,country,7
-58.222813,4.9515023,country,7
-60.88684,-1.6606393,country,3
-50.790302,5.9038568,country,7
-36.145046,-6.5914264,country,7
-8.674168,19.53461,country,0
-1.9633108,12.380129,country,0
0.57244426,27.731865,country,0
-11.964808,23.422844,country,0
-5.1264467,1.7751348,country,9
-35.9072,17.978142,country,7
-8.991976,12.5117035,country,9
-10.325774,23.522076,country,0
-33.674797,-38.14491,country,7
-58.742752,-4.615261,country,7
-8.885621,-1.7230465,country,9
-38.42771,-5.6714473,country,7
-13.95336,8.435711,country,7
-14.74169,8.240047,country,1
-35.15408,17.996191,country,7
-34.769108,16.828459,country,7
-13.1465645,3.4147696,country,7
-12.975883,0.8043655,country,9
-14.499032,10.927677,country,7
-14.513043,8.534184,country,7
-34.88708,-24.217434,country,7
-34.259308,17.110035,country,7
-34.199738,-24.277061,country,7
-12.034393,7.845197,country,7
-34.642933,-24.317467,country,7
-1.7236727,-22.823648,country,9
-31.243576,-13.802777,country,7
-31.067392,9.793933,country,7
-34.633762,-24.135834,country,7
-55.568596,-6.9707413,country,7
-39.299824,17.120964,country,7
-39.699913,15.321081,country,7
-56.430256,19.66461,country,3
-55.975327,19.851727,country,7
-51.929867,18.951897,country,7
-55.89109,19.746769,country,7
-56.132214,19.312141,country,7
-51.048504,20.534498,country,7
-56.393154,19.735933,country,7
-62.196884,9.64742,country,3
-12.911976,22.397968,country,0
3.0204785,27.372711,country,0
-10.9596615,19.143658,country,0
-12.672254,22.384682,country,8
-3.5825906,0.23768239,country,9
-2.4971156,12.099279,country,0
-13.807295,18.29307,country,9
-4.7193036,12.318687,country,0
-23.858444,28.69873,country,0
-25.255198,-35.579037,country,8
