tsne_1,tsne_2,true_label_name,raw_cluster
-13.761887,-45.128098,classical,7
43.53857,-21.924147,classical,9
43.4854,-21.762611,classical,9
-13.737963,-45.10329,classical,7
-29.816116,-61.205837,classical,7
25.80809,-52.810654,classical,9
25.36832,-52.666595,classical,9
21.573273,-54.09586,classical,3
21.811825,-54.07641,classical,3
24.780603,-53.09681,classical,9
26.714483,-54.68771,classical,9
25.793226,-52.671394,classical,9
26.607302,-54.82317,classical,3
26.691366,-54.69134,classical,9
25.165989,-51.846096,classical,9
-43.82408,-62.995815,classical,7
-34.225147,-64.39737,classical,7
8.572514,10.733461,classical,7
-56.2361,-33.34674,classical,5
-56.42318,-33.671494,classical,5
-56.487324,-33.73927,classical,5
-56.440086,-33.68716,classical,5
-56.552254,-33.859074,classical,5
-56.588413,-33.90772,classical,5
-56.544952,-33.904404,classical,5
-27.435421,-59.49366,classical,7
-2.5718398,-73.58914,classical,3
10.1002,-66.748344,classical,3
4.238626,-74.109985,classical,3
4.5113335,-74.52852,classical,3
-0.32754314,-64.69965,classical,3
-0.0036965716,-63.37696,classical,3
-0.042799868,-66.16529,classical,3
0.35734895,-62.78585,classical,3
-24.587452,-42.56404,classical,3
32.556084,-56.309525,classical,9
32.750645,-56.145657,classical,9
32.03055,-56.972702,classical,9
32.1003,-55.909676,classical,9
32.594944,-56.03184,classical,9
32.62777,-56.18501,classical,9
32.177967,-56.77844,classical,9
35.540455,-55.009804,classical,9
35.491314,-55.03868,classical,9
35.567497,-55.063965,classical,9
13.272858,-66.323425,classical,3
-30.436424,-61.307766,classical,7
-15.182413,-72.47725,classical,3
42.902916,4.5692205,classical,7
-15.370766,-72.20632,classical,3
-13.45145,-73.40524,classical,7
-19.659424,-34.74257,classical,7
20.014166,-51.344273,classical,7
-22.464128,-68.68193,classical,7
16.902348,-53.633858,classical,3
-1.1477923,-75.71643,classical,7
6.133001,-68.446434,classical,3
6.234156,-68.40578,classical,3
14.051167,-78.48718,classical,7
-1.1520233,-75.68822,classical,7
-33.692005,-60.29966,classical,7
-21.241083,-72.67443,classical,7
2.3045986,-67.03147,classical,3
7.7986856,-67.33552,classical,3
4.323258,-67.049324,classical,3
7.218938,-55.843857,classical,3
20.041893,-53.89179,classical,3
19.916286,-54.189865,classical,3
20.041412,-53.822346,classical,3
19.78688,-54.193695,classical,3
19.259912,-54.271793,classical,3
19.110554,-54.95049,classical,3
-7.0472674,-47.853767,classical,7
7.3382587,-55.691948,classical,3
6.8772883,-56.02274,classical,3
17.514683,-53.739815,classical,3
18.507517,-53.922405,classical,3
21.632883,-50.217804,classical,9
21.617104,-50.302025,classical,9
18.947186,-54.442284,classical,3
19.514803,-54.187016,classical,3
18.528091,-58.327785,classical,3
19.883139,-54.71719,classical,3
20.03865,-52.928505,classical,9
18.711927,-55.220005,classical,3
-31.793377,-57.93452,classical,7
-15.130869,-34.660408,classical,7
-0.0122148115,-61.598995,classical,3
18.200094,-47.65381,classical,9
-0.017187864,-61.628178,classical,3
-0.39710194,-61.4842,classical,3
22.901804,-26.37019,classical,1
-32.839664,-57.52145,classical,7
-13.945603,-71.0246,classical,3
1.1250525,-57.837708,classical,3
23.292221,-36.989605,classical,9
23.483725,-36.8178,classical,9
23.882708,-36.591652,classical,9
23.69505,-36.665646,classical,9
34.935516,-3.4353642,classical,1
17.404547,-48.209915,classical,7
10.578128,-60.535934,classical,3
8.144008,-62.426773,classical,3
4.1382456,-66.41999,classical,3
4.1497273,-66.42003,classical,3
8.875117,-76.142006,classical,3
9.225579,-77.06301,classical,3
9.1035385,-76.288124,classical,3
10.0207815,-75.99332,classical,3
7.3046217,-78.43257,classical,3
9.2766905,-76.696526,classical,3
9.512415,-76.274994,classical,3
10.894326,-76.60292,classical,3
7.896159,-76.55731,classical,3
7.0746207,-79.819565,classical,3
15.150173,-75.34967,classical,7
13.986251,-76.198784,classical,3
13.278343,-77.947815,classical,3
0.12925063,-80.30719,classical,3
0.12495463,-80.31487,classical,3
14.47081,-75.26227,classical,3
15.709041,-74.89657,classical,7
16.086687,-74.764175,classical,7
15.05494,-75.91342,classical,7
14.205814,-76.139885,classical,7
5.4921184,-77.890915,classical,3
5.45403,-77.29569,classical,3
5.2610993,-76.59411,classical,3
-17.956034,-76.05867,classical,3
10.589974,-78.36537,classical,3
10.634451,-78.16639,classical,3
10.712757,-78.354126,classical,3
-18.9717,-74.18763,classical,3
-14.560476,-77.587654,classical,3
-14.8797655,-75.736725,classical,3
14.428116,-74.94182,classical,3
-26.526627,-67.0373,classical,3
5.9534593,-79.39801,classical,3
6.3190994,-78.9183,classical,3
6.802795,-78.9471,classical,3
7.241075,-79.10074,classical,3
7.1194034,-79.73148,classical,3
-17.855999,-73.24244,classical,3
5.4887433,-75.73285,classical,3
4.5547013,-79.24194,classical,3
33.66751,35.8504,classical,1
13.184507,-76.58568,classical,3
12.961545,-76.775894,classical,7
9.075735,-78.1928,classical,3
11.119685,-76.82411,classical,3
15.056604,-78.60884,classical,7
42.668194,-41.5215,classical,9
-3.4985406,-58.4506,classical,3
-3.3890533,-58.498318,classical,3
-3.0168395,-58.51656,classical,3
-8.28867,-68.76616,classical,3
-4.865275,-66.71493,classical,3
-8.373887,-68.76431,classical,3
-5.9950175,-70.80463,classical,3
-5.6409616,-70.95506,classical,3
-4.26875,-70.77697,classical,3
-6.579534,-64.74816,classical,3
-5.0537634,-62.65778,classical,3
-28.88103,-63.830273,classical,3
-4.934588,-65.15018,classical,3
-6.792748,-67.67119,classical,3
-6.6631894,-68.55094,classical,3
-17.997555,-50.60407,classical,3
-6.12661,-70.45434,classical,3
-4.215255,-70.91499,classical,3
-6.711099,-70.18656,classical,3
-13.060573,-68.11199,classical,3
-6.344071,-71.06788,classical,3
-6.6284814,-70.30609,classical,3
13.92343,-65.01712,classical,3
-4.7410083,-39.272064,classical,3
-3.8526614,-66.18775,classical,3
-25.900074,-74.2021,classical,3
-7.220363,-66.63611,classical,3
-7.1731043,-66.64638,classical,3
-2.6728103,-64.59143,classical,3
-6.014418,-64.29386,classical,3
-15.687043,-68.40974,classical,3
-15.396357,-68.33219,classical,3
-2.7742374,-63.558666,classical,3
-28.24971,-65.31468,classical,7
-13.267291,-71.72673,classical,3
16.070644,-56.705135,classical,3
11.577,-65.46463,classical,3
-2.064527,-68.27392,classical,3
-4.5416126,-66.486244,classical,3
-2.4995456,-64.632774,classical,7
-30.817518,-59.262787,classical,3
-1.4305569,-71.76377,classical,3
12.374397,-65.52085,classical,3
14.236679,-64.61187,classical,3
12.982311,-61.925087,classical,3
-27.27017,-73.39661,classical,7
-27.049698,-73.931015,classical,7
-27.273323,-73.362076,classical,7
13.93996,-62.661552,classical,3
-20.701021,-68.60268,classical,7
13.170443,-63.570763,classical,3
13.864398,-62.3763,classical,3
13.972218,-62.41012,classical,3
-26.846342,-70.60138,classical,3
-3.858057,-65.275856,classical,3
-20.289822,-67.174194,classical,3
-3.7772515,-65.940865,classical,3
-14.451645,-68.0462,classical,3
-26.90659,-70.76707,classical,7
-1.9721531,-68.42449,classical,3
-22.16229,-68.721634,classical,3
-21.99592,-68.9417,classical,3
-26.043129,-71.89153,classical,7
-4.8825927,-63.263817,classical,3
8.372123,-66.48625,classical,3
-4.139203,-70.41348,classical,3
-1.531562,-69.57482,classical,3
-20.461018,-67.45864,classical,3
-4.052922,-65.02011,classical,3
-6.909694,-66.77341,classical,3
-5.5936,-64.9829,classical,3
-5.358963,-65.13785,classical,3
-4.3380604,-63.28462,classical,3
-30.865898,-59.183475,classical,7
-6.511066,-66.104805,classical,3
-27.168957,-74.010895,classical,7
-33.59084,-63.354378,classical,7
-29.954002,-44.026283,classical,7
-28.772476,-40.799305,classical,7
12.859736,-65.129456,classical,3
12.033872,-64.35199,classical,3
12.754916,-65.12252,classical,3
12.858081,-65.12737,classical,3
-4.602079,-68.97032,classical,3
5.360283,-65.46775,classical,3
-3.3984437,-62.948418,classical,3
11.180723,-65.18734,classical,3
11.122445,-65.1372,classical,3
-4.349349,-62.996464,classical,3
-5.370369,-63.78686,classical,3
-24.044117,-71.350914,classical,3
-5.359494,-63.703876,classical,3
-24.339033,-71.897354,classical,3
4.7510877,-68.73819,classical,3
13.320637,-78.12246,classical,3
4.7133784,-68.75092,classical,3
10.8908415,-74.09761,classical,3
7.20445,-28.324623,classical,7
-18.205536,-76.86372,classical,7
9.946968,-73.95701,classical,3
10.248027,-73.80405,classical,3
-2.8936787,-39.271748,classical,7
4.1590157,-59.121174,classical,3
8.69783,-74.60907,classical,3
9.091498,-74.1882,classical,3
8.202343,-77.771416,classical,3
-16.923872,-75.467476,classical,3
9.984445,-73.89706,classical,3
8.741766,-78.37417,classical,3
7.475422,-75.09992,classical,3
8.392817,-75.44403,classical,3
8.299291,-75.3333,classical,3
10.414965,-64.34653,classical,3
-16.317331,-77.94151,classical,3
-17.749756,-76.936455,classical,3
7.090107,-80.50084,classical,3
-16.977999,-76.76448,classical,3
-14.832869,-77.8465,classical,3
-15.173641,-78.123566,classical,7
-17.39111,-76.57228,classical,3
-17.861515,-76.15276,classical,3
11.3300295,-74.204094,classical,7
4.0056148,-73.62202,classical,3
14.22585,-67.02034,classical,3
13.921437,-67.11764,classical,3
14.695494,-67.607574,classical,3
15.101115,-67.89231,classical,3
18.240047,-67.88783,classical,9
18.23721,-67.88155,classical,9
18.289616,-68.16191,classical,3
15.437558,-68.34985,classical,3
15.341916,-68.20563,classical,3
15.405646,-68.311295,classical,3
8.785973,-64.9516,classical,3
8.995741,-64.79387,classical,3
7.7654877,-62.50493,classical,3
9.740818,-63.52869,classical,3
-1.5691037,-72.34327,classical,3
-1.394762,-70.71434,classical,3
-1.0935975,-70.27655,classical,3
5.0621443,-66.77508,classical,3
8.277493,-65.16814,classical,3
-5.5754266,-71.62477,classical,3
-8.893207,-74.70444,classical,3
0.4459954,-57.72999,classical,7
-23.387905,-64.74158,classical,7
-9.818139,-73.61887,classical,3
6.581397,-64.59865,classical,3
3.1406868,-63.17793,classical,3
-1.5213914,-72.43558,classical,3
-9.947839,-73.77252,classical,3
-9.80046,-73.59127,classical,3
-9.008114,-73.61493,classical,3
3.7445445,-70.569374,classical,3
5.988206,-70.783104,classical,3
4.007004,-73.70218,classical,3
1.5154803,-75.53776,classical,7
3.077725,-71.639595,classical,3
2.7613027,-72.013,classical,3
2.7138915,-72.21308,classical,3
2.874681,-71.84185,classical,3
6.7638464,-66.03566,classical,3
7.278054,-66.44785,classical,3
1.7266155,-69.76761,classical,3
1.8312694,-69.866646,classical,3
0.29751417,-68.845406,classical,3
1.5244457,-68.804756,classical,3
1.5272598,-68.75469,classical,3
1.5912529,-68.99344,classical,3
3.6377885,-63.16467,classical,3
4.031333,-63.07228,classical,3
7.1905646,-59.484596,classical,3
7.209046,-59.46613,classical,3
-11.830904,-72.68977,classical,3
-13.043333,-72.02223,classical,7
-12.670616,-72.738335,classical,7
-12.392041,-72.691345,classical,3
20.724953,-48.966545,classical,2
6.961289,-60.070568,classical,3
20.761967,-48.737614,classical,2
22.09548,-49.29118,classical,9
6.2105756,-64.05115,classical,3
19.907393,-55.082973,classical,3
2.7018764,-69.9316,classical,3
5.316,-64.019104,classical,3
5.297843,-63.87937,classical,3
-22.346815,-63.802834,classical,7
-8.846261,-74.563354,classical,3
-22.337912,-63.91019,classical,3
9.753181,-62.724697,classical,3
7.350576,-60.152817,classical,3
7.6621757,-60.111202,classical,3
17.846037,-58.85596,classical,3
4.868388,-70.32838,classical,3
4.5994134,-70.5088,classical,3
5.0775332,-70.27151,classical,3
2.1862876,-69.97087,classical,3
4.497132,-70.71596,classical,3
-3.0046914,-39.31996,classical,3
-2.3880002,-66.45548,classical,3
4.259768,-64.17417,classical,3
6.517897,-66.26443,classical,3
-0.05797591,-69.89307,classical,3
9.318171,-65.13849,classical,3
-4.991856,-68.27337,classical,3
-4.879881,-67.993645,classical,3
-3.697525,-67.52976,classical,3
6.1260624,-64.363464,classical,3
6.1006975,-63.623444,classical,3
4.356129,-63.90789,classical,3
-4.921381,-68.44979,classical,3
-4.430227,-68.32574,classical,3
-3.9149013,-67.42064,classical,3
-41.528984,-47.791912,classical,3
-39.84032,-67.60918,classical,7
-40.27086,-67.38372,classical,7
-40.443607,-67.32266,classical,7
-40.197613,-67.30453,classical,7
-39.33036,-67.49347,classical,7
-42.306046,-54.521225,classical,7
-42.21427,-55.04523,classical,7
-41.069492,-67.01241,classical,7
-41.259487,-66.944084,classical,7
-43.169117,-50.36734,classical,7
-30.96328,-70.115204,classical,7
-43.034145,-49.900913,classical,7
-39.7033,-53.987576,classical,7
-39.37109,-54.258724,classical,7
-43.168163,-49.336956,classical,7
-33.310688,-54.05153,classical,7
-37.1946,-53.493916,classical,7
-40.35759,-53.504948,classical,7
-42.093624,-55.210087,classical,7
-41.111446,-50.223145,classical,3
-37.92132,-67.66671,classical,7
-37.976627,-68.08135,classical,7
-37.023724,-67.80718,classical,7
-37.70198,-66.59587,classical,7
-37.956066,-66.64985,classical,7
-41.652367,-53.29492,classical,7
-37.884357,-51.94815,classical,7
-38.035423,-51.03524,classical,7
-37.566902,-66.54935,classical,7
-15.887787,-56.095333,classical,3
-14.393534,-50.981926,classical,3
-40.98801,-21.476799,classical,3
-11.134603,-46.88001,classical,3
-10.893421,-43.499634,classical,7
-10.894187,-43.502544,classical,7
-38.607838,-69.805016,classical,7
-38.64333,-70.10774,classical,7
-38.372356,-69.217285,classical,7
-37.80425,-69.78215,classical,7
-25.248367,-50.908,classical,3
-33.554996,-66.65169,classical,7
-33.31252,-66.31652,classical,7
-35.752445,-67.86745,classical,7
-34.786655,-67.76805,classical,7
-36.94431,-34.344627,classical,3
-24.309086,-50.239433,classical,7
-35.519417,-67.77846,classical,7
-33.668983,-65.31857,classical,7
-17.920082,-50.02457,classical,7
-24.095354,-60.16077,classical,3
-42.839676,-45.110764,classical,3
-41.630802,-49.63389,classical,3
-42.3163,-45.16778,classical,3
-0.7545803,-38.76349,classical,3
-9.351133,-40.173878,classical,7
-9.218842,-40.211567,classical,7
-8.257885,-40.12059,classical,3
-8.511575,-40.202072,classical,3
-8.016565,-40.825584,classical,3
-18.831203,-51.03235,classical,7
-38.727802,-45.80967,classical,7
-41.77846,-55.976734,classical,7
-38.318283,-63.72524,classical,7
-28.143114,-70.06757,classical,7
7.113681,-9.729931,classical,7
-38.841568,-46.352516,classical,7
-40.640873,-51.339417,classical,7
-32.279087,-68.56121,classical,7
-26.221556,-61.41421,classical,7
-41.025455,-49.44508,classical,5
-41.05885,-49.455963,classical,5
-41.0253,-49.408867,classical,5
-42.381138,-45.156727,classical,3
-42.53177,-44.505306,classical,3
-42.455296,-44.212273,classical,5
-42.41138,-44.103527,classical,5
-36.92106,-67.89919,classical,7
-41.49186,-53.564083,classical,7
-41.406197,-53.720764,classical,7
-38.67984,-66.02448,classical,7
-29.305199,-63.629147,classical,3
-8.803577,-48.5543,classical,3
-20.68634,-53.198925,classical,3
-20.644367,-54.425896,classical,3
-17.700518,-50.97955,classical,3
-22.412817,-59.549347,classical,3
-20.355183,-58.112614,classical,3
-40.115524,-41.886272,classical,3
-39.99523,-42.203247,classical,3
-42.12846,-46.522533,classical,3
-38.34597,-47.45089,classical,7
-44.407078,-44.119423,classical,3
-37.53101,-48.438156,classical,7
-41.95626,-46.949333,classical,3
-41.834366,-47.118282,classical,3
-37.45844,-48.77049,classical,7
-37.82049,-50.780064,classical,7
-37.30325,-50.25676,classical,7
-38.646267,-47.21236,classical,3
-45.072685,-46.965515,classical,3
-44.014328,-47.24451,classical,3
-43.959015,-47.204468,classical,3
-44.011436,-47.319824,classical,3
-44.32299,-47.369873,classical,3
-45.572266,-35.74865,classical,3
-45.7134,-35.752663,classical,3
-45.723083,-35.743114,classical,3
-45.770264,-35.775078,classical,3
-44.989777,-35.714542,classical,3
62.81997,-40.31714,country,6
63.63768,-40.822502,country,4
63.505104,-40.692883,country,6
64.01222,-40.86994,country,4
70.76869,-47.724453,country,4
68.23603,-45.834217,country,4
68.668205,-46.196754,country,4
68.62293,-46.19452,country,4
69.75275,-47.600044,country,4
68.41968,-47.12127,country,4
67.07187,-43.945488,country,4
67.42115,-43.756035,country,4
67.210495,-43.682953,country,4
67.169624,-43.227818,country,4
69.22802,-44.230556,country,4
67.739586,-44.048504,country,4
64.28672,-45.02356,country,4
64.200356,-45.00065,country,4
64.083694,-45.064075,country,4
65.47503,-44.947426,country,4
46.979942,-6.9271913,country,4
47.074177,-6.7998443,country,4
53.1834,-38.850918,country,4
52.386814,-38.620995,country,4
34.684315,-42.21804,country,9
34.5945,-42.18999,country,9
33.94374,-20.916382,country,4
52.626423,-38.685104,country,4
52.163567,-38.480812,country,4
52.33514,-38.602257,country,9
61.806187,-35.877323,country,9
61.98365,-35.816143,country,9
25.712324,-6.5268135,country,1
25.95057,-6.135908,country,6
25.926523,-6.433768,country,9
63.86384,-36.5702,country,9
26.148396,-6.4686675,country,9
26.47804,-6.6130514,country,6
61.41661,-35.793217,country,9
67.81607,-42.07317,country,4
67.9673,-41.9763,country,4
68.25671,-42.6052,country,4
67.39189,-42.80233,country,4
67.42884,-42.826054,country,4
68.42204,-42.726784,country,4
64.4869,-46.496025,country,4
64.4727,-46.608276,country,4
67.03872,-42.879982,country,4
70.35843,-45.847733,country,4
70.73363,-44.517574,country,4
70.02482,-45.72674,country,4
71.213425,-45.328613,country,4
70.49242,-44.586536,country,4
71.27079,-46.643265,country,4
71.06043,-46.451286,country,4
65.97757,-36.93936,country,4
68.08049,-41.36702,country,4
68.62733,-38.317497,country,4
66.1533,-38.59481,country,4
65.202324,-39.776344,country,4
65.542564,-39.76696,country,4
65.617516,-39.550407,country,4
66.39153,-39.986828,country,4
66.63669,-38.42178,country,4
66.80009,-39.19023,country,4
66.813805,-39.309914,country,4
66.43709,-38.462772,country,4
66.58177,-38.40801,country,4
63.84864,-42.53257,country,4
63.829185,-42.585365,country,6
64.430405,-43.30964,country,4
64.9298,-47.919235,country,4
64.572334,-48.766346,country,4
64.347626,-48.18476,country,4
65.703545,-44.557407,country,4
64.54635,-43.285606,country,4
66.15302,-43.835445,country,4
68.05243,-48.966293,country,4
68.54455,-47.55527,country,4
66.61797,-47.08809,country,4
68.41656,-47.499977,country,4
68.16942,-49.006657,country,4
67.001884,-48.56976,country,4
65.80472,-48.42804,country,6
65.47158,-48.040047,country,4
66.39517,-48.52942,country,6
70.82943,-48.515972,country,6
68.78547,-44.792503,country,4
68.67363,-44.895847,country,4
66.62638,-44.99916,country,4
68.60826,-44.808323,country,4
67.737854,-45.38903,country,4
67.712585,-45.476418,country,4
67.44073,-45.329716,country,4
66.08499,-44.74572,country,4
64.85078,-43.6731,country,4
66.0589,-44.83425,country,4
19.351826,-22.490793,country,2
25.107094,-29.976536,country,2
26.444191,-34.01915,country,9
25.48874,-33.272816,country,2
27.532326,-10.0370455,country,1
20.449139,-21.413015,country,2
21.120289,-22.086533,country,2
24.827238,-29.581532,country,2
20.292637,-21.703285,country,2
19.439663,-22.406258,country,2
54.31883,3.3371797,country,6
41.92609,30.91924,country,1
30.225012,-15.448802,country,1
56.231304,19.360996,country,6
44.100876,17.067879,country,1
28.525192,-11.357837,country,1
62.293167,25.251041,country,6
49.031273,10.078451,country,1
37.708572,8.313876,country,7
56.53794,19.73191,country,7
20.753828,-26.77278,country,9
20.877783,-26.764185,country,9
21.886837,-26.163181,country,9
20.876326,-26.597166,country,9
20.933588,-26.680244,country,9
21.506327,-25.825953,country,2
22.36633,-26.430017,country,9
27.166994,-37.38156,country,9
20.611513,-27.258707,country,9
20.735682,-26.265453,country,2
49.059612,-16.1568,country,9
48.976875,-16.13614,country,9
48.31667,-17.012337,country,9
51.377693,-15.750344,country,4
50.660694,-15.667709,country,9
49.1372,-15.871771,country,9
49.063065,-15.409274,country,4
48.38776,-17.180656,country,9
51.528522,-15.781926,country,4
50.53741,-15.668738,country,9
54.017704,11.19465,country,4
46.897594,-9.760772,country,4
46.174698,-9.324703,country,4
58.892986,-10.420066,country,4
51.908485,-15.724282,country,4
46.571922,-7.620721,country,4
46.453552,-7.613125,country,4
42.222748,-36.602303,country,9
55.88638,-25.890242,country,9
58.816223,-10.552004,country,4
22.718227,-32.736095,country,9
22.759964,-32.90094,country,9
35.447815,-7.585365,country,2
28.052216,-31.595446,country,2
31.56999,-46.43423,country,9
31.614126,-46.466393,country,9
31.643467,-46.433933,country,9
31.452654,-46.48885,country,9
31.656006,-46.4558,country,9
31.107418,-46.27805,country,9
12.77498,-24.46043,country,2
12.990512,-24.567036,country,2
12.973856,-24.538506,country,2
16.377478,-50.916225,country,2
16.430962,-50.91172,country,2
16.423893,-50.900043,country,2
12.621099,-24.370502,country,2
12.63665,-24.362728,country,2
12.9531,-24.440945,country,2
12.869461,-24.455317,country,2
12.0145035,-56.29167,country,2
12.058847,-56.27613,country,2
11.979044,-56.333523,country,3
11.855184,-57.081604,country,3
9.936526,-17.250326,country,2
31.583979,-48.859478,country,9
32.17181,-48.794357,country,9
32.13793,-48.81622,country,9
31.4624,-48.962116,country,9
31.682814,-48.869377,country,9
29.296047,-25.597132,country,9
31.192259,-24.473923,country,9
32.065224,-22.951365,country,1
35.93749,-26.437561,country,9
31.450462,-23.997553,country,9
31.40824,-24.421242,country,9
29.734125,-25.61731,country,9
30.142878,-25.590248,country,9
31.17,-23.936895,country,9
31.3128,-24.22938,country,9
3.329967,-17.514263,country,2
5.1126986,-18.43007,country,2
4.4407935,-18.5316,country,2
4.839414,-18.8828,country,2
3.4932122,-17.853764,country,2
3.249206,-16.938597,country,2
4.4486265,-18.684517,country,2
2.1164613,-33.129402,country,2
5.241893,-18.157692,country,2
3.0319853,-17.692135,country,2
33.448856,13.799331,country,1
34.004753,14.246237,country,6
37.34897,-23.559797,country,9
37.338608,-23.291595,country,1
31.98334,14.7891445,country,1
31.656834,16.425072,country,1
35.250484,14.850063,country,1
24.78139,-12.556747,country,2
24.817026,-12.567067,country,1
33.224648,13.64261,country,1
6.334117,-20.165304,country,2
6.5621257,-20.434402,country,2
6.396733,-20.57058,country,2
6.114923,-20.634718,country,2
6.3801346,-21.54581,country,2
6.548843,-21.813654,country,2
6.6865315,-21.53745,country,2
6.947072,-20.973944,country,2
6.5505867,-19.789867,country,2
1.9327053,-15.913994,country,2
17.517267,-20.299517,country,2
18.364546,-19.752666,country,9
28.77403,-38.869827,country,9
19.5189,-19.56259,country,2
12.784123,-19.995005,country,2
29.069876,-29.132126,country,2
19.76993,-19.582191,country,2
28.493837,-28.443733,country,2
19.11699,-19.500435,country,2
20.092062,-20.219154,country,2
42.756165,-43.621017,country,1
18.83918,-12.335159,country,1
22.836166,-16.003206,country,1
24.655718,-16.431053,country,2
24.314024,-16.379232,country,1
13.051071,-5.943022,country,1
42.495438,3.521324,country,1
2.5019205,-28.594864,country,7
17.378838,-48.24877,country,9
17.483675,-47.694492,country,7
14.74886,-18.104794,country,2
13.445721,-19.204586,country,2
15.459671,-19.53312,country,2
16.000523,-18.649546,country,7
15.465885,-19.892206,country,2
16.085947,-18.514074,country,7
15.444123,-18.85132,country,2
15.009868,-19.032444,country,2
15.625864,-19.977596,country,2
9.260039,-22.758116,country,2
24.626389,-25.373793,country,2
15.569641,-20.452099,country,2
25.274305,-23.341309,country,7
26.543175,-25.879417,country,9
26.516977,-25.712332,country,2
26.660133,-27.01708,country,9
25.568645,-26.699724,country,2
25.301464,-26.848297,country,2
24.683022,-25.264753,country,2
7.686571,-21.806284,country,2
9.380509,-16.733765,country,2
8.64566,-15.666552,country,2
9.394543,-15.996437,country,2
9.67307,-15.033507,country,2
9.484058,-17.06003,country,2
9.478838,-15.525555,country,2
9.874807,-14.879334,country,2
9.141304,-16.423916,country,2
15.90359,26.751839,country,2
9.886939,-14.638204,country,2
32.112946,-26.16938,country,9
31.17707,-27.61498,country,9
31.17459,-27.525515,country,9
31.870106,-27.659933,country,9
32.085716,-26.118444,country,9
30.647398,-27.935495,country,9
30.970179,-27.59809,country,9
31.932661,-27.715818,country,9
31.900866,-25.115093,country,9
29.795794,-28.485981,country,9
25.514996,-31.663832,country,9
25.511005,-31.656075,country,9
24.974628,-31.35999,country,9
10.967061,-21.365969,country,2
20.361347,-20.747011,country,2
25.074804,-30.083954,country,9
11.024724,-21.331078,country,2
15.065091,-55.325047,country,3
25.475687,-31.510983,country,9
15.062282,-55.24133,country,9
16.560884,-28.073381,country,2
15.443522,-28.551704,country,2
16.685802,-28.012049,country,2
15.063183,-27.049688,country,2
14.967725,-27.187286,country,2
16.81403,-28.142673,country,2
16.195675,-28.767914,country,2
-3.1543396,-62.39006,country,2
15.38827,-28.521929,country,2
16.166458,-28.929214,country,2
-23.894474,-74.15623,country,7
38.10726,-39.645283,country,1
4.6267886,-26.784117,country,7
-24.300556,-44.620434,country,7
-23.529467,-40.214096,country,7
38.121456,-39.657143,country,7
24.776306,-19.835377,country,1
-20.07682,-47.105194,country,7
-23.87027,-74.17932,country,7
38.268425,-39.641815,country,9
28.441807,-21.708223,country,9
28.337702,-21.91716,country,9
28.46347,-21.5115,country,9
28.509186,-21.440899,country,1
28.418299,-21.83776,country,9
27.940933,-35.335518,country,9
46.26098,-18.042646,country,9
41.1713,-30.52862,country,9
27.914425,-35.707874,country,9
45.58671,-18.272366,country,9
23.104893,-45.161797,country,9
23.089037,-45.167446,country,9
24.72652,-13.045804,country,9
24.357933,-13.647989,country,2
24.482351,3.1722736,country,1
24.47334,3.2087839,country,9
18.991951,-3.5809965,country,9
19.102573,-4.129849,country,9
16.595797,-3.4842176,country,2
19.194838,-4.872938,country,9
26.195166,-13.664607,country,9
52.570133,3.6523376,country,7
26.146202,-13.753859,country,9
53.744785,1.9610234,country,7
29.737751,-12.760469,country,1
54.35463,2.023267,country,7
38.785748,-16.661766,country,9
38.740498,-16.733534,country,9
40.249027,-16.102175,country,9
38.7193,-16.676737,country,9
44.043114,-15.945522,country,9
44.48055,-15.78137,country,1
44.254395,-15.890282,country,9
44.460304,-15.929789,country,9
51.16367,3.3603458,country,1
50.39979,3.8666282,country,1
50.83748,3.5422273,country,1
30.274729,-10.03978,country,1
30.43431,-10.035997,country,1
30.629305,-10.119394,country,1
30.638727,-18.902987,country,1
30.554623,-18.74764,country,1
31.400127,-18.18972,country,1
30.942434,-19.44416,country,1
31.027908,-18.242035,country,1
32.03379,-19.044722,country,1
31.773954,-18.514818,country,1
31.657604,-17.758049,country,1
31.349598,-17.756094,country,1
31.82414,-18.39684,country,1
14.555037,-9.462789,country,7
2.05045,20.097038,country,2
13.063052,-19.095459,country,2
13.612493,-8.184547,country,2
13.798004,-7.7284293,country,7
13.519058,-7.8895874,country,2
0.9188133,-27.524752,country,7
18.539188,-50.747307,country,9
18.55622,-50.777653,country,9
16.856794,-17.988941,country,7
30.310732,-16.161394,country,9
30.218292,-17.00761,country,1
37.73207,-0.48160133,country,1
30.332218,-15.561939,country,1
27.863203,-25.3875,country,9
37.92496,-10.462369,country,1
28.475128,-24.72156,country,2
29.988499,-10.118418,country,1
28.533733,-25.033075,country,9
28.816797,-25.91089,country,2
50.098404,-19.319397,country,9
50.00101,-19.224236,country,9
57.585308,-12.15478,country,4
48.908085,-19.3334,country,9
49.32258,-18.895958,country,9
48.853786,-18.809406,country,4
49.591415,-18.04744,country,4
49.470562,-18.609076,country,4
59.25596,-12.262706,country,1
59.12007,-12.306112,country,9
63.89591,-14.009092,country,4
63.77226,-13.844901,country,4
63.841835,-13.089254,country,4
63.997852,-12.909851,country,4
63.8834,-12.405955,country,4
63.85285,-12.379471,country,4
64.036835,-12.6316805,country,4
62.78757,-13.013849,country,4
62.84118,-14.03814,country,4
62.654026,-13.835805,country,4
32.45787,-12.230791,country,1
35.208626,-24.066847,country,9
35.011837,-23.828747,country,9
