z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,genre,track_name,track_artist
2.3576787,2.0995889,3.482997,2.260301,1.1781034,1.24925,-3.1163125,-2.0288665,-1.8935311,0.93934184,-1.0977062,0.5384794,-1.7864789,-0.0639462,-4.0242686,-3.9175181,pop,Well Known,Atlas in Motion
-0.08275992,0.3840176,-1.45828,0.17962615,0.59469163,0.444042,-3.372721,-1.2128782,-1.8356643,-0.7763911,0.86782575,-2.3006651,-1.3877094,-2.7111797,-1.5649052,-2.928172,rap,Phantom Menace,$uicideBoy$
1.1563891,0.20573539,0.8240879,-1.26969,0.6236462,-1.5586469,-0.99351925,-1.602221,-0.7592852,-0.2761463,-0.70486784,-0.072852015,-1.4753546,-1.8684864,-1.4646164,-0.581901,latin,Here Without You - Acoustic Version,3 Doors Down
1.413968,0.35864913,0.6774483,-0.9689877,0.31251258,1.0137117,0.008860424,-0.28060636,-1.7872045,-0.47600746,-0.7586257,1.2453295,0.7394673,-0.30087522,-0.9828556,2.1478293,r&b,Sexy Love,Ne-Yo
1.4473292,0.00091475993,1.5039577,-0.45408097,0.9504395,1.0710279,-0.13553084,-1.5723937,-1.3211728,-0.8396979,0.097949676,0.29957402,-1.3498466,0.14081152,-1.2319766,-0.86132526,pop,Fast Car,Jonas Blue
-1.0600191,-0.8655811,-2.6860132,0.39254403,1.1207722,1.8040999,-2.764324,0.28057444,-3.043369,-1.4877334,1.2728052,-2.4025202,-0.5125337,-3.4618561,-1.2590121,-0.9796117,rap,BOP,DaBaby
0.01152312,-0.21682397,-0.7225588,1.3966564,1.1028348,2.7853537,-1.2734662,0.9603362,-2.6904209,-1.2809806,1.0387353,-1.3172126,1.2861071,-1.860529,-1.5857227,-0.2874568,r&b,No Cryin (feat. Future),dvsn
0.70457697,-1.1141717,-0.54857695,-2.690368,0.05701848,1.0123838,0.52751464,-0.11842282,-0.15813285,-1.9569018,0.7956829,-0.33803517,0.7608955,-1.2868919,0.4850133,1.5046672,latin,Perfidia,Los Rabanes
0.5289737,-0.9078895,-1.0662339,-1.5314192,1.7335416,1.2775586,-1.1422966,-1.2476007,-1.004292,-1.9722534,1.5505848,-1.488105,-1.5608978,-1.9709015,-0.9429484,0.01002289,r&b,Rock the House,Gorillaz
1.2282783,0.718926,0.79891086,0.17670001,1.27879,1.9888762,-0.90864533,-0.3714348,-1.966634,-1.1364818,-0.079247,0.052491374,0.16037264,-0.435892,-1.8210744,0.076906845,r&b,Conclusion,NOLAN
1.5797093,0.8512841,-0.5185732,-1.1504886,0.96418554,0.12454259,-0.008650597,-1.2211835,-1.9730089,-3.1018827,-0.1012841,-0.21349937,0.21813118,-0.9921355,-1.151254,0.011353787,edm,We Could Be Beautiful,Wrabel
1.0590211,-0.21756199,-0.70598996,-1.3823502,0.8336079,1.0685806,0.95272845,-0.9989041,-1.5885551,-2.3908634,0.4579351,-0.14215416,0.6082416,0.13699338,-0.17252153,1.59038,rock,Coming Undone,Korn
2.5080492,1.1133327,1.3842345,-1.0556339,1.4304117,-0.18621778,-0.11893049,-2.0949206,-1.406223,-2.3890085,-0.41061485,0.4453056,-0.39551333,-0.5525537,-1.8089877,-0.19629239,r&b,Tattooed Heart,Ronnie Dunn
0.56179553,-1.3368728,0.64869314,-2.302926,1.90495,-0.59505844,0.56742924,-2.2504334,0.76205,-1.9326379,0.6025232,-1.3632425,-2.9894803,-1.3317082,-0.48011324,-0.7231925,rock,Love Gun,KISS
1.1841546,0.83102626,0.5966567,-0.8641732,0.69274974,-0.71203876,-1.9437808,-1.6787868,-0.5491634,-0.6539087,-0.6109086,-0.69765747,-1.733013,-0.9685156,-1.4149517,-1.8325477,r&b,Eagle Eye,Ava Raiin
0.57788604,-0.14975014,-0.6959469,-0.5829628,0.5909066,0.24356768,-0.2988191,0.104283035,-1.7383679,-1.2696383,-0.03783089,-0.00036688522,0.2772894,-1.2313256,-0.9262266,0.6901017,latin,Post to Be (feat. Chris Brown & Jhene Aiko),Omarion
0.40732574,0.4094011,-0.6922017,-0.86179256,0.60670006,-1.6370107,-2.5084786,-1.7567583,-0.4640041,-0.745672,0.3373732,-1.5946752,-1.8354561,-2.8048174,-1.2172773,-1.3970519,pop,Go,Grant Terry
1.2782402,0.9764154,1.4078231,0.1821908,0.7363349,1.1087915,-1.1152198,-0.5561737,-1.0571285,-0.38247135,-1.0713544,0.7980829,-0.14736167,0.18153158,-1.6860878,-0.4970345,rock,Coexist,Sonia Stein
1.084748,1.0914876,0.25991106,-0.9259944,0.5281836,0.48639318,-1.0920657,-1.0293605,-2.1451209,-1.5254555,-0.6491235,0.17466925,-0.48987627,-0.5330335,-1.4120464,-0.006732706,edm,Save Me - Radio Edit,Timo Odv
0.534415,0.02180466,-0.94899327,-0.11503373,0.8160342,1.7272209,-1.2034826,-0.5117533,-1.5997856,-1.8647548,0.7428395,-1.0297366,0.6356392,-1.20169,-0.88827395,0.040176105,rap,Rajaner,Kizo
1.0420159,-0.41756904,0.46510458,-2.5334094,-0.1334278,0.55028754,0.19157559,-1.2862912,0.0038160756,-0.92378795,-0.4362234,0.416085,0.0015835539,0.4708097,0.50754637,0.92592555,rock,Cuéntame Tu Vida,Caifanes
1.9335107,-1.1695824,0.8297433,-2.8557937,-0.5017611,-1.1728051,0.12715936,-3.50434,-1.1701287,-0.04173129,-2.0761306,0.57919806,-1.2274549,2.8795602,1.2643752,0.36872602,rock,Rocky Mountain Way,Joe Walsh
0.48989284,-0.59733456,-0.96795577,-1.2282596,0.84144133,1.3002712,0.36692435,-0.31250095,-1.3603032,-2.17473,0.19722474,-0.63024443,0.61585337,-0.1997026,-0.12218718,1.3607049,r&b,In The Middle,Isaac Carree
-0.24382293,-0.39552528,-0.32789117,0.39491618,1.412474,2.3930974,-3.022427,0.64187133,-2.102529,-1.4018962,0.45910418,-1.8022939,-0.47875905,-2.6158206,-2.8091185,-1.3705895,r&b,U Do It For Me,Algebra Blessett
-0.25565967,0.13743037,-0.9769487,-0.8975854,0.7066483,-0.88615394,-4.8976073,-1.6226702,-1.379141,-0.039938383,0.05130478,-2.191975,-2.7889957,-3.1845534,-1.7003639,-3.0007749,rap,Stop Hatin,Master P
1.0886627,-1.9226569,1.2043251,-1.0525376,3.0782201,1.8254335,1.3802388,-1.4611045,-0.20679285,-3.2710688,1.424738,-1.3882747,-2.9005637,-2.0417442,-2.178965,-1.3264471,rock,Paranoid,I Prevail
-0.8128322,-0.6504837,-2.1808913,0.26335216,1.6633031,1.3337424,-3.2459643,0.34867868,-2.89311,-1.6937491,1.324534,-2.4054956,-1.0960195,-4.083635,-2.0029635,-1.6351013,rap,Wish Wish (feat. Cardi B & 21 Savage),DJ Khaled
1.1348791,-0.46349517,0.2330807,-2.0546496,1.1593834,1.2006023,0.35085374,-1.4462177,-1.1796126,-2.245035,0.24520046,-0.41135043,-0.06273978,-0.10520264,-0.5197454,0.8678443,rock,Lintik,Brownman Revival
1.3021744,0.9184517,0.18337135,-0.8641948,0.2362957,1.2971879,-0.46589994,-0.58172536,-1.9690138,-1.2306917,-0.8622084,0.5074689,0.751159,0.06786072,-1.1195136,0.28154552,r&b,Una canzone che non so,Gazzelle
-0.16484687,-0.98481864,-0.27709478,0.7046802,1.8827597,2.5814047,-2.2433152,-0.015547998,-2.363501,-1.4545699,1.297988,-2.3187685,-0.97394395,-2.9971907,-2.6141286,-2.0877876,rap,Candy Shop,50 Cent
1.7130396,-1.2503788,1.560913,-2.8998117,-0.92033124,-0.37671807,-0.9093901,-3.1345315,-1.2956215,0.8261872,-3.201249,1.5919517,-1.2664511,2.9379954,0.6837325,1.6177135,latin,Highways Of Love,Johnny O.
0.37158984,-1.0709281,-0.47399384,-1.5951897,1.6918156,1.5779321,0.15648226,-0.69722164,-0.9348323,-2.5698917,1.0445783,-0.7821077,-0.3776214,-1.5232904,-1.0444498,1.0108613,rock,One Thing Leads To Another,The Fixx
1.0611279,0.5609399,-0.023143917,-0.5190392,0.8137357,-0.3630204,0.18058066,-0.8006954,-1.0256734,-1.6934142,0.18893203,-0.3654108,-0.24275884,-0.85049707,-0.5951178,0.42329925,pop,Afterlife,Hailee Steinfeld
1.7841529,0.0032379925,-0.9211539,-1.5123122,0.6803305,-0.8152096,0.5741395,-2.68284,-1.0071025,-2.581275,0.53160834,-1.0209126,-0.5057565,-0.4097507,-0.23291688,0.42861924,pop,Without You (feat. Sandro Cavazza),Avicii
-0.38407326,0.19444549,-0.960223,0.11437173,0.76939714,-0.31793702,-5.375063,-1.1005307,-1.5271063,-0.49318624,1.107922,-3.5136783,-2.887086,-4.361912,-2.5979686,-4.29402,rap,Make 'Em Say Uhh - Edit,Master P
0.4538991,0.75612915,-0.9266247,1.4926152,1.6289209,1.5899343,-3.4555678,-0.49388546,-2.4815311,-0.849163,1.2541028,-1.5997318,-1.293197,-3.5072284,-3.0794144,-2.6889267,rap,The Flute Song,Russ
1.2706223,-0.3498408,0.10088383,-1.4587864,0.38118163,0.014357552,0.98036873,-1.5390733,-0.47121733,-1.1893879,-0.08757761,-0.10138017,-0.43136185,0.56217635,0.3718504,0.5873147,pop,Goodnight Goodnight,Maroon 5
0.64273995,-0.3264035,-0.074155465,-2.5926173,0.13608338,0.14732246,-0.5589835,-0.7049053,-0.0030214451,-1.4729724,-0.36034253,-0.13393246,-0.17338374,-1.0524585,-0.26864097,0.5044967,latin,Azul,Cristian Castro
0.95705295,-1.1616192,-0.20151152,-1.7758657,1.5997348,0.45543155,1.1879114,-1.9778885,-0.6471944,-2.410208,0.79002255,-1.0731536,-1.1363177,-0.58291394,-0.51974624,0.25995356,rock,Whatever,Godsmack
0.17551707,0.19395885,-1.4684155,-0.47723034,1.0973763,0.06899693,-2.5377014,-0.7585731,-1.9353658,-1.4530184,0.57142,-1.1914576,-1.2149435,-2.8771136,-1.9493194,-1.1509498,rap,VALENTINO,24kGoldn
0.69613403,0.45853308,0.5294076,-2.2360144,0.12924743,0.22074138,-2.750597,-0.6621725,0.32618105,-1.0166177,0.021790281,-0.6652225,-1.3264881,-3.0310712,-1.5809959,-1.8531227,latin,El Fuego,Piélago
0.92005014,-0.08051534,1.17465,-0.6224794,1.5985934,2.3146474,-0.3836879,-0.5929856,-1.469108,-1.7658505,0.48466903,0.066756256,-0.64188117,-0.52686805,-1.9748497,0.03911655,rock,Rebel Rebel - 2014 Remaster,David Bowie
1.3752292,0.80643225,1.935662,-1.1817615,-0.3068113,1.0246761,-1.3966297,-0.08479543,-0.6536976,-0.20068657,-0.99929273,1.2458946,-0.1880162,-0.76827514,-1.3910697,-1.0171463,latin,Amor Genuino,Ozuna
1.5359637,-1.0721024,1.3178009,-2.8857477,-0.39708182,-0.095585465,-1.0068985,-2.372504,-0.7484561,0.44933364,-2.6315424,0.9241926,-1.3919628,2.7743027,0.53028864,0.60626256,r&b,Learn to Fly (feat. Jordan Rakei),FKJ
1.2130595,-0.031921916,0.14556043,-0.48694476,1.3570976,1.4189087,0.43923748,-0.7866565,-1.6487225,-1.5057498,0.90001005,0.04483798,0.35608125,-0.77839214,-1.1474845,2.0116842,pop,Show Me Love - EDX Remix / Radio Edit,Sam Feldt
-0.30325288,-0.719608,-0.41445762,-0.22283183,1.1442055,1.8191826,-1.264934,0.383584,-1.9978216,-1.1859264,-0.1971092,-0.0939558,0.3651669,-1.2323191,-1.1744486,1.1115226,rap,If You Only Knew - Feat. Celicia Ward,Fat Pat
0.5819834,0.9184453,0.25100753,0.028313838,0.3854465,-0.5854547,-4.4973807,-1.8554641,-1.2823719,0.52701247,-0.43180457,-1.4351635,-2.6165643,-2.4629312,-2.2088068,-3.6493251,pop,Chum,Earl Sweatshirt
0.57948214,-0.26526996,-1.4098405,-1.4403687,1.3725294,0.13321394,-2.4436269,-1.9294063,-1.8983071,-1.5630926,0.66042197,-1.6966156,-1.9540237,-2.0468535,-0.83479255,-1.2482179,rap,We Right Here,DMX
0.7746783,-0.054920536,0.35277522,-0.6860818,-0.10238377,0.7223898,0.421242,-0.4442211,-1.6756002,-0.6854689,-0.75446075,0.5442291,0.80025095,0.91109,-0.080448195,1.8696164,r&b,Give U My Heart (feat. Toni Braxton),Babyface
0.8376598,-0.7695961,-0.39293146,-1.4210488,1.0662961,0.5338248,0.31585258,-1.4262856,-1.4249219,-1.4392471,0.4817236,0.21117425,-0.19661915,-0.814073,-0.3194165,2.176299,latin,Ooh Baby Baby,Lil Rob
0.34261385,-0.19743732,-1.7856045,-1.859224,0.47896758,0.06690528,-1.0707555,-0.47726893,-2.7580426,-2.1615095,0.18878818,-0.6577446,0.106747046,-1.9796522,-0.5731208,0.7727049,edm,Bitch Better Have My Money - GTA Remix,Rihanna
1.5034585,1.4825999,0.123439506,-0.24517505,-0.24814591,0.3040568,-0.89857227,-0.20792045,-2.5025904,-1.2268068,-0.77970433,0.47066253,0.8972233,-0.2072101,-1.3933196,-0.16150188,edm,Pictures [Tonite Only Remix],Sneaky Sound System
0.0060447524,-0.23392409,0.15551782,-1.1750866,0.17353982,2.818208,-2.56785,1.4617908,-1.4980819,-1.610179,0.06983977,-0.36217433,0.7218452,-2.7662957,-2.1920812,-0.70978504,latin,Asesina - Original mix,Brytiago
0.84795135,-0.4370976,-0.20428295,-2.1736162,-0.1000612,1.3932122,0.08490525,-0.16322719,-0.96209675,-1.4680678,0.14514723,0.34783518,1.0371987,-0.67970896,0.3534534,1.4684055,latin,Nadie (feat. Sech & Sharo Towers) - Remix,Farruko
1.1681573,-0.6953458,0.6452398,-1.9026424,1.4813445,0.54012525,0.44174236,-1.9049656,-1.264771,-1.5522861,-0.16813505,0.42113662,-1.3077567,-0.06859708,-0.7551661,0.8743469,rock,Criminal,Fiona Apple
2.7579496,0.5206907,-0.44981122,-0.9978725,0.9740965,-0.6903266,0.9569149,-2.5567544,-2.4141579,-1.8257104,0.58237606,-0.44719213,-0.16491356,-0.8983044,-1.1498146,0.41316462,pop,Good Things Fall Apart (with Jon Bellion),ILLENIUM
0.536654,-0.74112,-0.566878,-2.3669832,0.06050075,1.0652771,0.5089172,-0.09667151,-0.39800245,-1.955753,0.21488157,-0.19633777,0.6335038,-0.7241865,0.41195488,1.4210056,latin,Sabes A Chocolate,Kumbia Kings
0.5204978,-0.41001844,0.6114321,-1.7114651,0.4601454,1.7514853,-0.47171485,0.66747826,-1.5703188,-1.8696685,-0.07771106,0.37323695,0.77710575,-1.0643601,-1.3434813,0.65186197,latin,Sexy Movimiento,Wisin & Yandel
1.5439807,0.7037846,0.6944183,-0.46352413,0.44108954,1.5576893,0.22490108,-0.38369268,-2.5258775,-1.1192162,-1.0123446,0.93858147,0.78615975,0.8537431,-1.0362614,1.1559436,r&b,Your Body's Callin',R. Kelly
1.1581146,-1.0008025,0.88896745,-1.7295948,1.642684,0.21518934,0.5860895,-2.3828332,-0.070205696,-1.9219815,0.23398563,-0.96772087,-2.8285918,-1.1802552,-1.1306117,-1.3707154,edm,Pick Up The Pieces - Radio Edit,Maor Levi
0.6160365,-1.5439429,0.27576742,-2.3307977,1.5408671,0.8375093,0.6075062,-1.6499716,-0.48363155,-1.4620756,0.08427661,-0.07705285,-1.4459696,0.24761868,0.15738828,1.2124698,rock,Sultans Of Swing,Dire Straits
2.4332438,-0.39133194,1.2750639,-2.0118856,1.2541955,-0.9950814,1.6300144,-3.077527,-0.33360213,-2.3378103,0.7909828,-0.9752773,-2.3408031,-0.6313217,-0.58638406,-1.8822223,edm,People Are Strange,KAAZE
1.0113908,-0.34238982,-0.42950082,-1.7029707,0.36409473,0.41678146,0.8176684,-0.9343774,-1.2664411,-1.7731912,-0.26239252,-0.30827856,0.6341126,0.061572075,-0.080467984,1.3920381,edm,Go to Sleep - Wahlstedt Remix,John De Sohn
0.8808225,-0.61434674,-0.08693892,-2.357319,1.1161323,-0.3945413,-0.6579878,-2.0867884,-0.5401848,-1.487726,-0.53670454,-0.30848873,-1.7952263,-0.87400454,-0.77499896,0.374986,rock,Long Time,Blondie
1.1869434,-0.0490399,0.30957705,-0.47169295,1.6269296,0.7941344,-0.2932701,-0.5904291,-1.2214068,-1.5825135,0.40107596,-0.011106949,-0.7971837,-1.7235327,-1.7173253,0.017807264,r&b,single,Musiq Soulchild
1.0274743,-0.78295505,-0.30177456,-2.7417076,1.316715,0.31080684,0.07551631,-1.8379439,0.0045498163,-2.7097678,1.1050702,-1.4708124,-1.8791821,-2.108784,-0.65237695,-0.2685032,edm,Bad (feat. Vassy) - Radio Edit,David Guetta
2.5027857,-0.9006475,0.9443371,-4.295683,0.063183755,-2.0551157,0.1554616,-4.420886,-0.48944116,-1.6383446,-1.5356051,-0.25369585,-2.592585,1.4895372,0.017523516,-0.37268594,pop,Dreams Of You (feat. Rae Morris),Icarus
1.0363394,0.12133869,0.11864695,-1.2800192,0.56760454,-1.1118798,-0.34449834,-1.4611002,0.15359645,-0.99600697,0.09624427,-0.57902116,-1.4422529,-0.97473454,-0.30548936,-0.7459997,r&b,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,Lana Del Rey
1.6298732,-0.7469159,1.427362,-3.1364982,-0.6932437,-0.58976996,-1.4101219,-2.3294444,-0.51139313,0.20864356,-2.9741144,0.7282519,-1.7935361,2.355031,-0.025622565,-0.3108711,pop,Kernkraft 400,Zombie Nation
1.1347504,0.1326367,1.1333121,-0.68172824,1.1156983,1.5649318,-0.09003782,-0.1143112,-1.3274696,-0.95081747,-0.62080866,0.78983176,-0.1001529,-0.32456666,-1.6679629,0.87568897,r&b,Anniversary,Tony! Toni! Toné!
1.4529303,-1.6782815,0.988109,-2.841341,2.2741137,0.6798934,1.6719266,-2.3066313,-0.19690083,-3.1989162,1.0908366,-1.2044281,-2.8084106,-1.2526727,-0.85725445,-0.8918699,edm,Batshit - Ilkay Sencan Remix,Sofi Tukker
1.4789752,0.48643252,0.1641807,-1.2629156,1.7862048,-1.0083306,-0.5790381,-3.1380098,-0.048377786,-1.8613526,1.0855346,-1.1163561,-2.6640303,-1.5748863,-1.3735331,-2.366778,r&b,The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,Bebe Rexha
1.2062682,-0.12147415,0.23574543,-2.3973925,-0.53799486,0.14244753,0.70875996,-0.090321586,-1.6408744,-1.4871744,-0.6571982,0.83073276,0.8611311,-0.15770356,-0.0026550405,1.042784,latin,Enamorado de Ti,Yandel
1.7928708,-0.49602658,2.1798685,-1.0282363,1.4110411,1.1076822,0.39692873,-1.6379462,-1.018549,-0.82051575,-0.19197497,0.27691782,-1.2443018,0.5087578,-1.262939,0.14491619,pop,Shadows Of The Night,Pat Benatar
1.1620966,0.79975736,0.37113005,-1.2449735,0.99051476,0.6575401,-0.43840072,-1.5446458,-1.3437978,-2.00184,-0.7664954,-0.20151159,-0.45316023,-0.42123637,-0.967984,-0.19075637,rock,Fire,Barns Courtney
0.31229353,-0.6554425,-0.1310019,-1.1959052,1.2875414,1.0061973,-0.04603627,0.14035442,-0.8444663,-1.5439929,0.54238683,-0.20637535,-0.07552671,-1.6228864,-1.009465,1.7596073,r&b,Rock Wit U (Awww Baby),Ashanti
1.0996263,1.1292082,-0.5840052,-0.28863955,0.20423791,0.96167326,-0.6712382,-0.4155004,-1.7045026,-1.2394837,-0.06545781,0.22195311,0.81759536,-0.35740143,-0.49514183,0.07123539,rap,Guarda Come Flexo 2,MamboLosco
2.0120256,0.71580434,2.764404,-0.21995728,0.40292332,1.4222131,-1.3455801,-1.3292271,-1.7170875,0.8544064,-2.1521318,1.6816535,-0.5507804,1.6311386,-1.8044668,-0.42736003,r&b,Movie,Tom Misch
2.0078754,1.4088881,0.6463577,-0.8220544,0.48504117,1.4364947,-0.43287864,-1.1129408,-2.061113,-1.1325973,-0.36825746,1.040677,0.26205453,0.52508974,-1.0173413,0.8841293,r&b,My Body,LSG
1.0086068,-1.0097955,-0.44145697,-2.1703064,1.5067353,-0.52994263,0.7695611,-2.7283998,0.05584766,-2.1468966,0.96493226,-1.0559086,-2.3007543,-0.8589776,-0.08203393,-0.5708139,rock,All This Music Must Fade,The Who
0.2852237,0.738442,0.0036132038,1.076886,1.434381,2.7049837,-3.0188909,0.49502164,-2.376636,-1.0412378,0.25463167,-0.82589227,0.1371136,-1.8985422,-2.9624765,-1.3673478,r&b,Right Back (feat. A Boogie Wit Da Hoodie),Khalid
1.0586685,0.0905532,-0.17632554,-0.58033854,0.39197332,0.44270578,0.63267756,-0.34629732,-1.4171993,-0.9981209,-0.0036095902,0.2680857,0.5778091,0.22655088,-0.17489342,1.3713592,r&b,I Blame You,Ledisi
2.231401,-0.066259794,2.1685941,-1.9708644,1.2140858,0.9238875,0.5209522,-2.5251837,-0.86742485,-1.2901325,-0.45504743,0.65115774,-1.1997074,0.882675,-0.5933713,0.09175878,rock,Halaga,Parokya Ni Edgar
1.54493,-0.5973196,2.633124,-1.8673062,0.9255129,0.8806956,0.20420706,-1.5620284,0.067818254,-0.89387554,-0.11741604,0.96793383,-1.824295,-0.56242836,-0.64454645,-1.171489,latin,RLNDT,Bad Bunny
0.42377144,-0.30535522,0.077105775,0.2932627,0.9195749,1.5619935,-1.994385,-1.7917463,-2.457606,-0.09511539,0.47639656,-0.8014468,-1.5370823,-0.5635759,-1.0690069,-1.2665167,r&b,OooWee,Rapsody
0.48258957,-1.104497,-2.3061752,-1.5743545,0.20415053,1.9528171,-1.2137552,-1.0515621,-3.2734072,-2.4613814,0.740279,-2.7438176,0.55711645,-1.7539024,-0.42033052,0.6138057,rap,Nuttööö,SSIO
1.141622,0.19158396,0.08206734,-0.6756808,0.91513884,2.3618126,-0.18946849,0.045581307,-1.7092749,-2.044998,-0.00085953996,-0.0801628,0.94598246,-0.16253099,-1.3040847,0.9430893,pop,I Need A Dollar,Aloe Blacc
0.95955944,-0.9121846,-1.1604192,-2.0653784,1.5645794,0.2688951,1.0461643,-1.8485817,-1.0915191,-3.504623,1.3601434,-1.6275022,-0.5765848,-1.0931909,-0.38150164,0.59892136,edm,Walk The Line - Laurent Wolf Remix,Laurent Wolf
0.86391735,-0.6433107,-1.0085713,-1.7781528,0.80645645,0.62768114,1.1756328,-1.5729641,-1.0767057,-2.5647438,0.9687876,-1.2806411,-0.23045015,-0.2214945,0.44484225,1.5855228,pop,Good Together,The Runaway Club
0.5648086,0.18737221,-0.47845572,0.06851637,0.74723554,1.8492793,-0.8583242,-0.07642163,-1.5321442,-1.5634438,0.43452337,-0.4961741,0.8657092,-0.83118206,-0.8126987,0.21458279,rap,Gwiazda,Mr. Polska
1.0894731,-0.77254164,-0.78865606,-2.78787,0.8447925,-1.4546534,-1.0321677,-3.0058303,-0.19049528,-1.3768293,0.26751506,-1.3974407,-2.5214913,-0.96409214,-0.34943792,-0.59716594,rock,Armed And Ready - 2008 Remastered Version,Michael Schenker Group
1.0490444,-1.0992677,-0.045141317,-2.9222345,1.0534563,-0.6464968,0.20097677,-2.6476216,-0.024032995,-1.7514015,-0.102069885,-0.96744573,-2.031295,-0.25336125,-0.22518112,-0.015983213,rock,By My Side,3 Doors Down
1.5307348,-1.6987779,0.3965711,-4.7163215,-0.81490886,-1.4647783,-1.0286292,-3.62305,-0.16999084,-0.026262559,-2.6040351,0.26518852,-2.374771,2.200224,1.4239922,0.8133383,edm,Scorpio,Denzal Park
2.5207438,1.2234241,1.5319668,-0.52820635,0.9574454,2.0155356,0.10626173,-1.9510478,-2.519315,-1.6446588,-0.3926861,0.78341997,0.4408053,1.1975214,-1.6174113,-0.06152791,pop,Lovers,Anna of the North
0.8340094,0.20121312,0.42157704,-1.7979583,0.20704177,0.83063173,-1.3499817,0.18796128,-0.3310995,-1.1158047,-0.11942987,0.36670208,0.40076572,-1.8124847,-0.942208,0.08175449,latin,Te Lo Quiero Hacer (feat. De La Ghetto),KAROL G
2.1376662,-0.36025771,2.1864333,-2.2614977,0.65464336,-1.321712,-0.3903296,-3.9592073,0.11754899,-0.5688141,-1.3343751,0.052319042,-2.9118967,1.6067929,0.0794159,-1.5550407,rock,Fear Of The Dark - 1998 Remastered Version,Iron Maiden
1.4974703,-0.3133349,0.41151834,-1.7642816,0.888883,-1.5389148,0.34458372,-3.1234467,0.04636275,-1.3923105,0.5690574,-1.3630996,-2.2926872,-0.6507449,-0.09763172,-1.0754935,edm,Army of Two,Olly Murs
-0.0065445383,-0.99804336,-1.2880468,-1.1472143,0.7924542,1.6798387,-0.40740222,0.21910812,-1.6821629,-2.0404286,0.3966796,-0.9914433,0.8282092,-1.3060746,-0.3976352,1.3733057,latin,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah
3.1070395,2.4326158,5.1584935,2.1758482,0.47980794,2.1301076,-3.224567,-1.9552702,-2.0745218,2.4069417,-2.7750418,2.151385,-1.5130842,1.7826979,-3.7082927,-3.6882112,pop,To The Hilt,BANKS
0.92745626,0.51177144,1.1840142,0.23408951,0.9989636,0.5633535,-1.3326471,-0.8251038,-0.23371878,-0.4011715,0.98622805,-0.9538025,-1.2455922,-1.8999603,-1.9102777,-2.0320356,rock,Long Tall Sally (The Thing),Little Richard
1.5764889,1.2749228,1.0399679,0.5731822,0.57776874,2.257834,-0.8196959,-0.5230379,-2.8791928,-0.69451314,-1.1339734,1.3897634,1.0273007,0.8134978,-1.8735507,0.2623929,rock,50 Ways to Leave Your Lover,Paul Simon
1.1690258,-0.36746025,1.4795598,-0.61602527,1.3905612,1.2872982,1.2142675,-1.1662486,-1.1868464,-1.4578722,-0.19710219,0.3053981,-0.57325083,0.6194797,-0.68881667,0.7709019,rock,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette
1.3077699,-0.80273163,0.8133204,-1.7280993,1.6852642,0.23529585,0.7596503,-2.1870725,-0.022168033,-1.7181363,0.493999,-0.63967514,-1.9938735,-0.54126525,-0.66524273,-0.4996618,pop,Hard Time - Kretsen Remix,Seinabo Sey
2.769959,2.512128,1.8920853,0.8976416,1.1416028,1.3790326,-1.3424115,-1.4103161,-2.3631144,-1.0441886,-0.49882096,0.7434274,-0.21379605,0.2296963,-2.843413,-1.5099425,pop,Lie,Shallou
1.2891567,-1.081834,0.47707278,-3.6034725,-0.7626557,-0.4522055,-1.0081667,-2.506197,-0.46741766,-0.3019415,-2.6473205,0.4369414,-1.3733265,2.2397153,0.80781245,0.5696411,edm,Selecta - Original Mix,Afrojack
0.8258857,-0.49038234,0.704136,-2.208754,1.1884387,0.6406286,0.046661,-1.8005064,-0.80328286,-1.7184399,0.2709172,-0.07869134,-1.498623,-0.37061948,-0.9506411,0.3436391,rock,Rebel Rebel - Remastered,David Bowie
1.7349895,-0.3988034,-0.8449993,-2.2054496,0.93177646,-0.33992454,0.5999194,-2.4553778,-0.8624369,-2.4520557,0.62016296,-0.8861871,-0.72500706,-0.15532917,0.46754804,0.58641124,rock,Hot for Teacher - 2015 Remaster,Van Halen
0.037936002,-0.6877191,-0.64748436,-0.3112486,1.6144607,-0.2454206,-2.2458375,-2.1643887,-0.797534,-0.99579734,1.978302,-2.7996137,-3.3225918,-3.4704082,-1.4785471,-3.649096,rap,Psycho,A$AP Ferg
1.5920824,-0.7743518,1.1373727,-2.0271168,1.0727358,-1.7157888,0.7195732,-2.927539,-0.45896047,-1.5267916,-0.30507252,-0.6656109,-2.3756435,-0.2754249,-0.8068773,-1.4616189,rock,Even Flow,Pearl Jam
2.1529484,1.5210277,2.5062773,0.1371614,0.8770729,0.5606402,-1.8795713,-1.4553207,-1.9129745,0.07365083,-1.8028549,1.2565823,-1.4031298,-0.2048471,-2.8164957,-1.4052604,r&b,If I Ever Fall In Love,Shai
